5000	38396
1610	2114	3.16228
1610	3151	2.3194
1610	3212	2.49163
1610	3214	2.60652
1610	3447	2.96295
1610	3699	3.31281
1610	3788	3.46141
1610	3869	3.54605
1610	3914	3.59922
1611	2400	0.549603
1611	3160	0.630768
1611	4416	2.55276
1611	4584	3.22321
1611	4637	5.00475
1611	4763	4.176
1611	4817	4.32782
1611	4826	4.33231
1611	4888	4.50753
1612	2277	2.70591
1612	2690	2.87358
1612	3238	3.16362
1612	3248	3.13349
1612	3450	4.12735
1612	4230	5.07609
1612	4656	5.76231
1613	1833	3.16228
1613	3429	0.520335
1613	3773	2.1452
1613	4252	2.65765
1613	4363	3.34198
1613	4531	3.9913
1613	4567	3.76724
1613	4588	3.8073
1613	4647	4.06902
1614	4631	0.999725
1614	4747	2.31602
1614	4794	2.94307
1614	4846	3.07172
1614	4879	3.54798
1614	4909	3.68461
1614	4915	3.69432
1614	4950	4.0447
1615	1799	3.16228
1615	2842	2.56398
1615	2904	2.68165
1615	3174	2.51192
1615	3509	3.31436
1615	4055	4.06568
1615	4072	4.12457
1615	4123	4.22024
1616	3937	2.4032
1616	4057	2.92163
1616	4099	2.79664
1616	4183	3.17393
1616	4203	2.78567
1616	4208	2.80091
1616	4262	2.72563
1616	4486	3.709
1616	4503	3.709
1617	2621	0.31122
1617	3697	1.13177
1617	4181	2.55757
1617	4515	3.7193
1617	4538	3.6055
1617	4552	3.76406
1617	4603	2.1549
1617	4689	3.95892
1617	4913	5.25166
1618	2552	0.0222169
1618	3396	0.0853312
1618	4760	4.36191
1618	4843	4.61294
1618	4860	4.82874
1618	4889	5.19135
1618	4945	5.3293
1619	3179	0.135013
1619	3345	0.853665
1619	3694	3.90982
1619	3844	0.995694
1619	4266	2.43655
1619	4825	4.72553
1619	4855	4.79746
1619	4896	5.06293
1619	4934	5.29318
1620	2755	1.11651
1620	3326	1.42214
1620	3780	2.46556
1620	4002	2.45348
1620	4118	2.77231
1620	4284	3.2688
1620	4379	3.2895
1620	4385	3.57428
1620	4484	3.93741
1621	1927	2.81062
1621	2741	3.58572
1621	2964	2.66075
1621	3448	4.1083
1621	3751	4.22047
1622	3455	1.43472
1622	3793	3.13982
1622	4057	3.05998
1622	4099	2.93499
1622	4183	3.31229
1622	4203	2.92403
1622	4208	2.93927
1622	4486	3.84735
1622	4503	3.84735
1623	2674	3.27618
1623	2921	3.2928
1623	3500	4.1568
1623	3669	4.17173
1623	4424	3.07227
1624	2123	1.75206
1624	2227	1.66701
1624	3641	2.84622
1624	3801	3.08848
1624	3842	3.27085
1624	4013	3.56801
1624	4322	4.18888
1624	4377	3.91848
1625	2234	2.62305
1625	2561	3.03802
1625	2784	2.70353
1625	2897	3.66029
1625	3239	3.12631
1625	3267	3.19104
1625	3556	3.49414
1625	4854	3.51496
1626	2820	2.17803
1626	3536	2.83599
1626	3818	3.48796
1626	3977	3.49646
1626	4093	3.80081
1626	4115	3.72087
1626	4128	3.81705
1626	4928	2.41185
1627	2155	3.16228
1627	2187	2.92564
1627	2626	3.64053
1627	3046	3.53644
1627	3811	4.60071
1628	1772	2.7
1628	3003	0.577103
1628	3895	1.86175
1628	4239	2.72352
1628	4691	4.44696
1628	4782	4.71467
1628	4824	4.94427
1628	4853	5.02494
1629	3090	1.88702
1629	3212	2.18766
1629	3214	2.30255
1629	3278	2.56018
1629	3447	2.65897
1629	3699	3.00884
1629	3788	3.15744
1629	3869	3.24208
1629	3914	3.29525
1630	2096	2.2675
1630	2831	3.33558
1630	4129	4.86169
1630	4140	4.86502
1630	4270	5.12955
1630	4766	6.64606
1631	2086	1.97208
1631	2294	1.61341
1631	3511	3.3291
1631	3744	3.45902
1631	3941	3.9717
1631	3997	5.58344
1631	4005	4.20679
1631	4242	4.47551
1632	4011	2.69627
1632	4566	1.16312
1632	4667	1.56976
1632	4862	3.0144
1632	4912	3.40664
1632	4933	3.68873
1632	4959	3.73744
1632	4965	3.90293
1632	4967	3.8172
1633	1985	1.87807
1633	3019	2.64107
1633	3281	2.44425
1633	3331	1.57657
1633	3517	2.79335
1633	3701	3.40794
1633	3715	3.15928
1633	3970	3.72146
1633	4337	4.25456
1634	2623	0.345782
1634	3429	1.27084
1634	4276	3.99632
1634	4350	3.79371
1634	4531	4.7418
1634	4567	4.51774
1634	4588	4.5578
1634	4647	4.81952
1635	4400	0.975982
1635	4425	3.84811
1635	4602	2.07213
1635	4648	2.44442
1635	4840	3.12515
1635	4927	3.94865
1635	4929	3.82214
1635	4935	3.93064
1635	4946	3.98247
1636	1663	2.7
1636	4109	0.41932
1636	4428	1.95053
1636	4760	3.8512
1636	4843	4.10223
1636	4889	4.68064
1636	4893	4.50944
1636	4945	4.81859
1637	2148	1.56128
1637	2890	2.41742
1637	2961	3.40051
1637	3690	3.65342
1637	3752	3.66293
1637	3861	3.8494
1637	4218	4.39893
1637	4564	3.3668
1638	2008	0.0448179
1638	3426	2.34872
1638	4026	2.06949
1638	4334	3.06216
1638	4456	3.08021
1638	4864	4.98523
1638	4898	5.34688
1638	4901	5.34688
1639	3776	2.11245
1639	3972	2.6309
1639	4259	3.08187
1639	4336	3.31874
1639	4387	3.63475
1639	4595	3.929
1639	4791	4.81307
1640	2277	2.05116
1640	3172	3.14437
1640	3238	2.50888
1640	3450	3.47261
1640	3452	2.11058
1640	3569	3.59568
1640	3735	3.59659
1640	4230	4.42134
1641	1897	1.73402
1641	2070	3.16228
1641	2146	1.73581
1641	2863	2.70859
1641	3645	3.20382
1641	3784	3.72626
1641	4271	4.54389
1641	4477	5.14497
1642	1812	3.16228
1642	3518	1.24491
1642	3883	1.82634
1642	4238	2.71789
1642	4246	2.67489
1642	4320	3.11612
1642	4446	3.6822
1642	4661	4.32308
1642	4769	4.71456
1643	2469	0.0429404
1643	3732	2.19539
1643	3986	2.87773
1643	4168	3.13731
1643	4414	3.6847
1643	4461	3.78716
1643	4559	2.99294
1643	4578	4.08397
1643	4659	4.49078
1644	3445	0.140938
1644	3626	0.455024
1644	3981	1.24344
1644	4577	3.15769
1644	4721	3.84563
1644	4723	4.11533
1644	4848	4.62435
1644	4867	5.05344
1644	4874	4.82388
1645	1660	2.7
1645	3563	2.89524
1645	3922	3.80689
1645	4215	4.49582
1645	4558	4.96195
1645	4626	5.07814
1646	2027	1.11625
1646	2056	1.04028
1646	3667	3.33105
1646	4165	4.01556
1646	4292	4.54095
1646	4338	4.58416
1646	4597	5.43969
1646	4730	2.7529
1647	1685	0.752361
1647	2416	1.65839
1647	2651	1.93207
1647	2707	2.24624
1647	3836	3.64654
1647	4107	4.42792
1647	4130	4.47211
1647	4235	4.54682
1648	4366	1.58859
1648	4546	2.40964
1648	4556	2.386
1648	4663	2.73455
1648	4681	3.1464
1648	4739	3.3627
1648	4813	3.44789
1648	4886	4.33781
1648	4921	4.33431
1649	3046	3.35273
1649	3811	4.417
1650	3023	0.529595
1650	3335	0.700882
1650	4000	2.55852
1650	4074	2.68259
1650	4511	3.91533
1650	4520	5.76873
1650	4637	4.2739
1650	4686	4.58138
1650	4772	5.05787
1651	2516	1.90696
1651	2864	1.9465
1651	3629	3.15849
1651	3848	3.2695
1651	4299	4.16189
1651	4427	4.54794
1651	4542	4.77554
1651	4993	3.57388
1652	1671	1.00882
1652	2954	2.21122
1652	3241	2.328
1652	3246	2.15604
1652	4155	3.06904
1652	4583	4.95145
1652	4700	5.31407
1652	4715	5.57422
1653	3019	2.76487
1653	3281	2.56805
1653	3430	3.21534
1653	3615	2.93166
1653	3715	3.28307
1653	3970	3.84526
1653	4337	4.37836
1653	4637	5.00475
1654	3678	0.0393426
1654	4143	1.35235
1654	4630	2.71998
1654	4767	3.51305
1654	4842	3.65101
1654	4868	4.0533
1654	4899	4.28009
1654	4981	4.69091
1655	2131	2.15961
1655	2419	1.21341
1655	2997	2.05919
1655	3133	2.04943
1655	3568	2.07268
1655	3992	3.19143
1655	4317	3.9537
1655	4560	4.63904
1655	4678	5.0342
1656	1880	0.520357
1656	2216	2.00213
1656	2635	1.39494
1656	3614	2.56079
1656	4329	3.43494
1656	4483	4.42624
1656	4646	4.80248
1656	4757	5.15811
1656	4850	3.64567
1657	3212	2.66232
1657	3214	2.77721
1657	3278	3.03484
1657	3699	3.4835
1657	3788	3.6321
1657	3869	3.71674
1657	3914	3.76991
1657	4143	1.80566
1658	3389	3.62399
1658	4917	2.67699
1658	4919	2.66009
1658	4930	2.88023
1658	4939	2.88122
1658	4955	3.05607
1658	4970	3.33755
1658	4973	3.34966
1658	4992	3.48313
1659	1926	0.158938
1659	3544	0.751456
1659	4268	2.60858
1659	4396	3.08341
1659	4575	3.89079
1659	4692	4.3542
1659	4786	4.65857
1659	4806	4.79406
1659	4996	3.40701
1660	2285	1.77545
1660	2999	2.32368
1660	3120	2.62537
1660	3457	3.03702
1660	3468	2.78492
1660	3804	3.30062
1660	4175	4.35737
1660	4192	4.09557
1661	1958	2.6623
1661	2369	2.28758
1661	3045	2.80216
1661	3570	3.52899
1661	3782	3.76734
1661	3808	3.83823
1661	3872	3.80139
1661	4506	3.16693
1662	2756	0.24622
1662	3728	1.10307
1662	4008	3.40823
1662	4396	2.90489
1662	4430	3.06225
1662	4575	3.71228
1662	4692	4.17569
1662	4786	4.48006
1662	4806	4.61554
1663	2380	0.347653
1663	4466	2.90504
1663	4536	3.27484
1663	4591	3.30731
1663	4732	4.44545
1663	4839	4.88428
1663	4877	5.00279
1664	2640	1.10081
1664	3445	1.95632
1664	3870	2.93468
1664	3922	3.30062
1664	4028	3.31997
1664	4215	3.98955
1664	4558	4.45568
1664	4626	4.57187
1665	1789	2.02662
1665	2502	2.16262
1665	2665	2.28961
1665	2931	2.86026
1665	3414	3.18137
1665	3724	3.77286
1665	3896	3.93374
1665	3994	4.07292
1665	4916	2.87744
1666	2901	0.0241804
1666	3826	1.94241
1666	3995	2.09168
1666	4388	2.89061
1666	4442	3.06114
1666	4645	3.73671
1666	4717	3.98122
1666	4730	4.23379
1666	4758	4.28068
1667	3720	4.56494
1667	4510	1.49141
1667	4537	1.28019
1667	4814	2.98223
1667	4838	2.90325
1667	4936	3.63131
1667	4956	3.78124
1667	4984	4.15818
1667	4987	4.07224
1668	4737	4.15068
1668	4783	1.73591
1668	4873	2.4986
1668	4911	2.85369
1668	4944	3.17906
1668	4963	3.32571
1668	4990	3.57608
1668	4991	3.57601
1668	4997	3.57593
1669	2209	1.72332
1669	2236	2.05974
1669	2663	2.05778
1669	3033	2.25361
1669	3051	2.24542
1669	3154	2.45383
1669	4061	4.4247
1669	4167	4.19721
1669	4502	4.94216
1670	1823	2.07931
1670	1854	1.70095
1670	2005	3.16228
1670	3420	3.43841
1670	3692	3.81143
1670	3708	3.8777
1670	4190	4.64284
1670	4236	4.74936
1671	1841	1.12831
1671	2016	1.22029
1671	2306	1.5083
1671	3839	3.40215
1671	4143	1.80566
1671	4583	5.01558
1671	4700	5.3782
1671	4715	5.63835
1672	2710	0.396705
1672	3678	0.266948
1672	4025	4.68531
1672	4274	1.59738
1672	4767	3.86411
1672	4802	4.09741
1672	4868	4.40436
1672	4899	4.63114
1672	4981	5.04196
1673	1730	2.14405
1673	2515	2.77211
1673	2641	3.08245
1673	2686	2.77544
1673	2734	0.0605778
1673	3049	3.59406
1673	3247	3.69203
1673	3950	4.4804
1674	1988	0.396719
1674	2302	0.485576
1674	3455	2.39517
1674	3937	3.50201
1674	4057	4.02044
1674	4203	3.88448
1674	4486	4.8078
1674	4503	4.8078
1674	4574	4.52654
1675	3255	0.0635791
1675	4655	2.05602
1675	4811	3.02219
1675	4844	3.13111
1675	4875	3.52791
1675	4972	4.0974
1675	4982	4.05363
1675	4993	4.26492
1676	2365	0.202815
1676	3098	0.431875
1676	3557	1.89228
1676	3933	3.5448
1676	4318	3.29921
1676	4452	3.97779
1676	4668	4.76526
1676	4675	4.81605
1676	4702	4.91472
1677	3585	1.42787
1677	3824	1.54774
1677	3989	2.54271
1677	4246	2.48982
1677	4446	3.49712
1677	4661	4.138
1677	4683	4.12727
1677	4769	4.52948
1678	3092	0.214487
1678	3245	0.240393
1678	3551	0.247873
1678	4437	3.04259
1678	4798	4.88605
1678	4807	4.96491
1678	4854	3.51496
1678	4858	5.25705
1678	4892	5.44647
1679	3329	0.0341266
1679	4557	1.09571
1679	4718	2.21328
1679	4801	2.47946
1679	4902	3.30811
1679	4908	3.56097
1679	4953	3.70445
1679	4977	3.81695
1679	4985	4.08983
1680	2673	2.35604
1680	2718	2.48299
1680	2723	2.57291
1680	3299	3.09137
1680	3609	3.69874
1680	4043	4.44773
1680	4100	4.44773
1680	4127	2.91457
1681	2746	1.37312
1681	2896	1.73787
1681	3516	2.42469
1681	3860	3.47853
1681	4002	3.07224
1681	4039	3.34008
1681	4284	3.88757
1681	4379	3.90826
1681	4484	4.55617
1682	2911	2.13254
1682	3379	2.65745
1682	3423	2.7727
1682	3463	3.19557
1682	3692	3.32837
1682	4190	4.15977
1682	4236	4.2663
1683	2512	2.21521
1683	3403	3.05996
1683	3465	2.95159
1683	3494	2.96821
1683	3781	3.6177
1683	3999	3.95924
1683	4090	3.99328
1684	2482	1.59685
1684	3059	2.17106
1684	3364	2.71744
1684	3962	3.95018
1684	4078	3.85817
1684	4152	4.26426
1684	4227	4.37077
1684	4508	5.60579
1685	2773	1.75078
1685	2808	4.68722
1685	3240	2.9099
1685	3836	3.24114
1685	3911	3.41514
1685	4107	4.02252
1685	4130	4.06671
1685	4235	4.14143
1686	3398	1.77694
1686	3756	2.09162
1686	3799	2.5376
1686	3955	2.65816
1686	4170	3.12341
1686	4364	3.79126
1686	4441	3.74356
1686	4549	4.12538
1687	2013	2.77381
1687	2094	2.75058
1687	2227	2.64372
1687	2230	2.82695
1687	2652	2.94832
1687	2964	3.42194
1687	3297	3.70547
1687	3399	3.78128
1688	2262	0.0896956
1688	3013	3.04315
1688	3087	0.0554907
1688	4462	2.83634
1688	4548	3.38743
1688	4639	3.86379
1688	4773	4.51702
1688	4779	4.43381
1688	4910	5.11642
1689	3932	1.71318
1689	4012	1.74132
1689	4120	2.29906
1689	4201	2.49606
1689	4300	2.91518
1689	4472	3.35899
1689	4810	4.58015
1689	4855	2.52091
1689	4931	5.19607
1690	3809	2.66992
1690	4035	2.77289
1690	4094	3.19677
1690	4156	2.9849
1690	4234	3.55536
1690	4563	4.47005
1690	4688	4.5891
1691	2311	1.97788
1691	3990	0.23336
1691	4468	1.77612
1691	4690	2.5027
1691	4814	3.36038
1691	4838	3.2814
1691	4956	4.15938
1691	4984	4.53632
1691	4987	4.45038
1692	2771	2.29227
1692	3015	3.09565
1692	3331	3.52406
1692	4204	4.22611
1692	4245	4.59825
1692	4280	4.57437
1692	4644	1.62818
1693	2304	0.65533
1693	3676	1.70359
1693	4119	3.002
1693	4237	3.21988
1693	4472	3.79494
1693	4810	5.0161
1693	4931	5.63202
1694	2402	3.64829
1694	3903	2.14148
1694	4010	2.21622
1694	4444	3.47117
1694	4571	3.91251
1694	4601	4.11389
1694	4622	4.01985
1694	4680	4.25498
1695	1924	2.05712
1695	2143	2.34293
1695	2507	2.7541
1695	2876	2.7763
1695	3040	2.84921
1695	3367	3.22121
1695	3392	3.64021
1695	3444	3.38186
1695	3789	4.05335
1696	2865	0.312182
1696	2899	2.11247
1696	3732	2.15693
1696	3986	2.83926
1696	4168	3.09885
1696	4414	3.64624
1696	4461	3.7487
1696	4578	4.04551
1696	4659	4.45231
1697	3451	0.737065
1697	3716	0.718748
1697	4026	1.57604
1697	4316	2.51074
1697	4809	4.34035
1697	4864	4.49178
1697	4898	4.85342
1697	4901	4.85342
1698	1965	1.94297
1698	2379	2.1131
1698	2735	2.53015
1698	2740	2.32296
1698	3662	3.51115
1698	3673	3.53911
1698	3929	3.9173
1698	4161	4.42327
1698	4828	3.48052
1699	3296	1.54146
1699	3559	1.98698
1699	3577	7.63675
1699	3620	2.22523
1699	3764	2.0049
1699	3821	2.32644
1699	4624	3.86466
1699	4785	4.8693
1699	4938	5.48103
1700	2943	1.6003
1700	3123	1.49814
1700	3559	2.18933
1700	4445	3.84739
1700	4624	4.06701
1700	4662	2.92371
1700	4785	5.07165
1700	4938	5.68338
1701	2157	2.09672
1701	3009	1.96941
1701	3185	3.09129
1701	3347	2.77705
1701	3350	2.65156
1701	3843	3.40385
1701	3920	3.94695
1701	4297	4.36317
1701	4519	5.46889
1702	2179	1.82082
1702	2228	2.23169
1702	3422	2.63592
1702	3443	3.14008
1702	3588	3.22102
1702	3598	3.58724
1702	3688	3.45634
1702	4105	3.89251
1702	4185	3.90161
1703	2392	3.27899
1703	2675	2.75754
1703	3056	3.06836
1703	3080	3.04577
1703	3933	4.388
1703	4064	4.86125
1703	4527	2.45235
1704	3668	3.77135
1704	3694	4.01689
1704	3724	4.01592
1704	3753	3.7175
1704	3994	4.31598
1704	4207	2.77626
1705	1843	3.16228
1705	2785	0.331445
1705	3995	1.94548
1705	4442	2.91494
1705	4645	3.59051
1705	4649	3.46051
1705	4717	3.83502
1705	4730	4.0876
1705	4758	4.13449
1706	2735	2.6947
1706	2740	2.48751
1706	3096	5.23832
1706	3439	3.65914
1706	3673	3.70366
1706	3929	4.08185
1706	4161	4.58783
1707	2582	0.062743
1707	4102	2.99991
1707	4418	2.55292
1707	4524	2.93347
1707	4559	3.22348
1707	4660	3.83669
1707	4682	3.80396
1707	4716	3.94339
1707	4728	3.94339
1708	3596	0.0721918
1708	3762	0.219494
1708	4437	1.87616
1708	4594	2.57914
1708	4698	3.14528
1708	4807	3.79848
1708	4858	4.09062
1708	4891	4.23929
1708	4892	4.28004
1709	1850	2.34393
1709	2357	2.20582
1709	2561	2.65458
1709	2624	2.8458
1709	2897	3.27685
1709	3267	2.8076
1709	3489	3.33436
1709	3556	3.1107
1710	2333	3.64829
1710	2987	0.587395
1710	4053	2.66443
1710	4187	2.38461
1710	4411	2.87374
1710	4520	3.41764
1710	4598	4.14235
1710	4641	3.99452
1710	4725	4.23531
1711	2481	0.550821
1711	2774	0.905462
1711	2799	0.961123
1711	3025	1.64482
1711	3206	1.45876
1711	4048	3.07597
1711	4741	5.20975
1711	4743	5.20864
1711	4837	5.28466
1712	2300	0.585275
1712	3703	1.92729
1712	4135	2.05676
1712	4763	4.46127
1712	4817	4.61308
1712	4826	4.61757
1712	4888	4.7928
1712	4946	4.15609
1713	2283	1.17346
1713	2731	1.57471
1713	3210	2.49856
1713	3380	1.98583
1713	4149	3.92848
1713	4166	3.78779
1713	4222	4.12974
1713	4368	4.29708
1714	2433	2.09081
1714	2934	2.99448
1714	3520	3.79231
1714	3562	3.9478
1714	3783	4.18955
1714	4004	0.72676
1714	4070	4.75333
1715	4038	1.53354
1715	4459	0.0851936
1715	4783	2.13109
1715	4873	2.89378
1715	4944	3.57424
1715	4963	3.72089
1715	4990	3.97126
1715	4991	3.97119
1715	4997	3.97111
1716	3081	0.32218
1716	3742	0.259218
1716	4301	1.67767
1716	4339	1.67677
1716	4340	1.43774
1716	4897	4.86372
1716	4935	5.00627
1716	4946	5.0581
1716	4983	5.4357
1717	1871	1.49462
1717	2481	1.39035
1717	2774	1.74499
1717	2878	2.28141
1717	3294	2.53642
1717	3454	2.67871
1717	4741	6.04928
1717	4837	6.12419
1717	4998	2.75967
1718	3453	0.323678
1718	3569	2.77618
1718	3988	1.17755
1718	4465	2.67498
1718	4475	2.5722
1718	4737	3.81197
1718	4766	4.01467
1718	4924	4.81266
1718	4940	4.91234
1719	2910	0.193454
1719	3168	0.73595
1719	3322	3.61517
1719	4195	2.66259
1719	4343	3.27415
1719	4447	3.12717
1719	4691	4.51389
1719	4782	4.7816
1719	4824	5.01119
1720	3204	0.272703
1720	4030	1.27878
1720	4250	2.27836
1720	4721	4.18381
1720	4848	4.96253
1720	4867	5.39162
1720	4874	5.16206
1721	3762	0.00197543
1721	4580	2.49929
1721	4698	2.89972
1721	4798	3.47407
1721	4807	3.55293
1721	4858	3.84506
1721	4891	3.99374
1721	4892	4.03449
1722	3089	0.00889234
1722	3714	0.525804
1722	3740	2.61867
1722	4207	1.99558
1722	4630	3.25626
1722	4802	4.28264
1722	4842	4.18729
1722	4899	4.81637
1722	4981	5.22719
1723	3497	1.39742
1723	3621	2.33935
1723	3910	2.43533
1723	4531	4.48646
1723	4567	4.2624
1723	4588	4.30246
1723	4647	4.56418
1723	4952	4.37742
1724	2775	2.04721
1724	3443	3.22938
1724	3588	3.31032
1724	3599	3.21441
1724	3688	3.54564
1724	4105	3.98181
1724	4185	3.99091
1725	2045	1.36222
1725	2271	1.30605
1725	3562	3.50464
1725	3664	2.79893
1725	3800	3.07596
1725	3884	3.31462
1725	4097	3.8665
1725	4186	4.06218
1725	4455	4.51354
1726	4903	2.59838
1726	4905	2.55065
1726	4942	2.85285
1726	4961	3.09445
1726	4974	3.22854
1726	4975	3.2208
1726	4995	3.37387
1726	5000	3.38204
1727	4238	2.70527
1727	4917	2.67699
1727	4919	2.66009
1727	4930	2.88023
1727	4939	2.88122
1727	4955	3.05607
1727	4970	3.33755
1727	4973	3.34966
1727	4992	3.48313
1728	2255	2.68616
1728	2680	3.14084
1728	3105	4.14868
1728	3301	3.87291
1728	3381	3.76089
1728	3548	3.56754
1728	4449	3.57542
1729	2186	2.21326
1729	2394	2.38367
1729	2597	2.30245
1729	3486	3.63792
1729	3654	3.60453
1729	4151	4.53568
1729	4286	4.73293
1730	2167	2.09268
1730	2441	2.17488
1730	2515	2.52641
1730	2641	2.83675
1730	3247	3.44634
1730	3577	3.59644
1730	3950	4.2347
1731	4576	0.0682207
1731	4917	2.66856
1731	4919	2.65166
1731	4930	2.8718
1731	4939	2.87279
1731	4955	3.04764
1731	4970	3.32912
1731	4973	3.34123
1731	4992	3.4747
1732	3217	0.706774
1732	4323	3.12578
1732	4425	3.39583
1732	4452	3.77588
1732	4479	3.78919
1732	4668	4.56335
1732	4702	4.71281
1733	2885	1.52621
1733	3106	3.35475
1733	3131	2.1615
1733	3571	2.34654
1733	3587	3.01125
1733	3931	3.58968
1733	4399	4.7612
1733	4731	5.71518
1734	3197	0.0633532
1734	3763	0.0638926
1734	3904	2.08515
1734	3965	0.873018
1734	4528	3.24087
1734	4808	4.26556
1734	4907	4.95435
1734	4954	5.20171
1734	4989	5.6373
1735	2669	4.15692
1735	3026	0.246308
1735	3608	0.752615
1735	4466	2.78647
1735	4527	3.20761
1735	4536	3.15628
1735	4784	4.50077
1735	4839	4.76572
1735	4877	4.88423
1736	2806	1.7543
1736	2936	2.68223
1736	3187	5.80948
1736	3571	3.07959
1736	4292	4.48138
1736	4338	4.52459
1736	4597	5.38012
1737	3233	2.34451
1737	3263	2.2088
1737	3376	6.4
1737	3540	1.8179
1737	3870	2.84506
1737	3906	3.02441
1737	3922	3.211
1737	4558	4.36606
1737	4626	4.48225
1738	1933	2.15457
1738	2747	3.01035
1738	2770	2.76261
1738	2960	3.00986
1738	3304	3.43238
1738	3741	2.30056
1738	3891	4.00152
1738	3987	4.06363
1739	2218	3.64829
1739	4516	2.24394
1739	4536	2.27493
1739	4585	2.52153
1739	4591	2.3074
1739	4732	3.44554
1739	4784	3.61942
1739	4839	3.88437
1739	4877	4.00288
1740	3875	1.27479
1740	4255	2.77628
1740	4303	2.73882
1740	4321	2.86539
1740	4579	3.54543
1740	4589	3.5049
1740	4629	3.66321
1740	4665	3.93118
1740	4788	3.10535
1741	1975	1.2666
1741	2334	1.231
1741	2533	1.67618
1741	3748	3.00661
1741	3952	3.6487
1741	4075	3.39992
1741	4478	4.30561
1741	4574	4.55342
1741	4653	4.86067
1742	3470	0.0659922
1742	4467	2.0213
1742	4669	2.9889
1742	4736	3.53808
1742	4774	3.8677
1742	4788	3.80217
1742	4813	3.97047
1742	4830	4.074
1743	3001	2.22499
1743	3142	2.15505
1743	3647	3.01614
1743	4583	4.83013
1743	4700	5.19274
1743	4715	5.4529
1743	4983	4.84797
1744	3150	5.80948
1744	4269	1.87149
1744	4275	2.49348
1744	4418	2.46988
1744	4524	2.85043
1744	4559	3.14044
1744	4660	3.75365
1744	4716	3.86035
1744	4728	3.86035
1745	2512	2.40041
1745	2649	2.28733
1745	3494	3.15341
1745	3594	3.44052
1745	3781	3.80291
1745	3999	4.14444
1745	4090	4.17849
1746	2820	1.9992
1746	3385	2.21468
1746	3536	2.65715
1746	3818	3.30913
1746	3977	3.31763
1746	4093	3.62197
1746	4107	3.94911
1746	4115	3.54203
1746	4128	3.63821
1747	1908	2.27802
1747	2424	2.74462
1747	2968	1.62555
1747	3113	3.64148
1747	3226	3.48751
1747	3696	4.13402
1747	4296	5.06921
1748	2033	3.16228
1748	2936	2.47151
1748	3571	2.86887
1748	4165	3.74527
1748	4292	4.27066
1748	4383	4.22977
1748	4597	5.1694
1749	2228	2.42106
1749	2487	2.02804
1749	3443	3.32945
1749	3588	3.41039
1749	3669	7.63675
1749	3688	3.64572
1749	4105	4.08189
1749	4185	4.09099
1750	1825	3.16228
1750	2841	1.66159
1750	2926	1.93906
1750	3939	2.83159
1750	4359	3.68223
1750	4491	4.25607
1750	4521	4.03477
1750	4797	5.14923
1751	4096	0.931737
1751	4395	1.76463
1751	4417	2.25928
1751	4710	3.28616
1751	4780	3.62973
1751	4834	3.86501
1751	4859	3.86924
1751	4952	4.45414
1752	3805	0.873978
1752	3979	0.0778689
1752	4718	2.36356
1752	4801	2.62974
1752	4902	3.45839
1752	4908	3.71125
1752	4953	3.85472
1752	4977	3.96723
1752	4985	4.2401
1753	2193	2.25878
1753	2674	2.75924
1753	3011	3.30644
1753	3419	3.29955
1753	3474	3.7789
1753	3493	3.95037
1753	4020	4.16063
1754	2837	0.207102
1754	3909	1.70384
1754	4135	2.38124
1754	4584	3.83295
1754	4817	4.93757
1754	4826	4.94205
1754	4877	3.97401
1754	4888	5.11728
1755	2045	3.16228
1755	2423	1.47496
1755	3312	2.5948
1755	3485	2.4136
1755	3527	2.78672
1755	3730	3.15403
1755	4117	4.01112
1755	4133	3.62353
1755	4403	4.24125
1756	3030	5.23832
1756	3044	0.711872
1756	3454	1.56833
1756	4048	2.80511
1756	4342	3.72789
1756	4741	4.93889
1756	4743	4.93778
1756	4837	5.01381
1757	1775	1.88912
1757	3040	2.8186
1757	3232	3.24334
1757	3367	3.1906
1757	3444	3.35125
1757	3755	3.90203
1757	3789	4.02274
1757	4402	2.23482
1758	2823	2.22446
1758	3364	2.4297
1758	3552	2.79973
1758	3601	3.26989
1758	3962	3.66244
1758	4078	3.57043
1758	4152	3.97652
1758	4227	4.08303
1759	1915	1.23178
1759	2403	1.40379
1759	2795	2.43794
1759	3028	1.80089
1759	3972	3.44395
1759	4254	3.90775
1759	4387	4.4478
1759	4791	5.62612
1760	2212	1.35
1760	3654	4.08303
1760	3868	4.32699
1760	4151	5.01418
1760	4286	5.21143
1761	4071	1.41419
1761	4721	3.27243
1761	4723	3.54213
1761	4729	3.26458
1761	4848	4.05115
1761	4867	4.48025
1761	4874	4.25068
1762	2849	0.0286419
1762	4144	3.02041
1762	4226	3.22709
1762	4290	3.39388
1762	4310	3.30653
1762	4312	3.33899
1762	4480	3.94696
1762	4512	4.03752
1763	4504	1.81101
1763	4619	1.87991
1763	4811	3.02221
1763	4841	3.41285
1763	4875	3.52793
1763	4972	4.09741
1763	4982	4.05365
1763	4993	4.26494
1764	2272	0.0209476
1764	2711	0.0618567
1764	3342	1.13748
1764	4333	3.27385
1764	4530	4.0397
1764	4697	4.58763
1764	4850	5.55872
1764	4883	5.62145
1765	2680	2.7367
1765	3105	3.74454
1765	3120	5.80948
1765	3301	3.46877
1765	3318	3.68094
1765	3548	3.1634
1765	3951	4.10688
1766	2651	2.04232
1766	3070	5.23832
1766	3240	3.42554
1766	3911	3.93078
1766	4107	4.53816
1766	4130	4.58235
1766	4235	4.65707
