5000	38640
1572	4467	3.09687
1572	4495	3.3517
1572	4631	3.89256
1572	4848	4.66321
1573	2103	2.19206
1573	2523	2.54393
1573	2586	2.58083
1573	2691	2.85997
1573	3501	3.77025
1573	3541	3.82126
1573	3678	4.1987
1573	4707	1.87207
1574	1975	2.22365
1574	2679	2.88887
1574	3258	3.32872
1574	3285	3.35534
1574	3318	3.3937
1574	3486	3.56996
1574	4374	5.04489
1575	2814	0.285847
1575	3424	1.24817
1575	4172	2.88568
1575	4215	2.94026
1575	4553	3.70671
1575	4658	4.2361
1575	4683	4.44723
1575	4719	4.55
1576	1748	2.40429
1576	1873	2.45286
1576	2288	2.96285
1576	2483	2.97917
1576	2719	4.15692
1576	3051	3.34085
1576	3262	3.44676
1576	3847	4.37116
1577	1951	2.30719
1577	2036	2.02938
1577	3068	2.71475
1577	3291	2.78007
1577	3326	3.31592
1577	3410	3.34748
1577	3655	7.63675
1577	3734	3.42823
1577	4351	4.37698
1578	2554	1.1213
1578	3574	2.0648
1578	3849	2.47333
1578	4063	2.63852
1578	4080	2.59957
1578	4434	3.65499
1578	4482	3.98072
1578	4548	4.04561
1578	4562	4.35969
1579	2685	0.907152
1579	3172	1.5951
1579	3216	1.75552
1579	3793	3.08098
1579	3881	3.13581
1579	4064	3.22948
1579	4416	4.46078
1579	4708	5.44055
1580	4570	1.11811
1580	4771	2.53634
1580	4839	2.87814
1580	4849	3.01872
1580	4912	3.4096
1580	4947	3.63341
1580	4959	3.77801
1580	4969	3.92872
1581	1708	1.22748
1581	2239	2.65121
1581	2924	2.39528
1581	3878	4.06084
1581	3939	4.04851
1581	4061	4.16246
1581	4390	4.67187
1581	4486	2.53857
1582	2477	2.12005
1582	2631	2.00999
1582	2722	2.41841
1582	2773	2.85555
1582	3496	3.34734
1582	3766	3.651
1582	3810	3.66472
1582	4200	4.23293
1582	4663	3.37716
1583	2396	2.16592
1583	3149	3.30473
1583	3157	3.17952
1583	3471	3.92776
1583	3474	3.53457
1583	3694	4.06839
1583	4117	4.51387
1584	3162	2.04005
1584	3548	2.54659
1584	3656	2.68713
1584	3806	3.1392
1584	3829	3.05849
1584	3856	3.28254
1584	3989	3.38177
1584	4076	3.7188
1585	2641	1.9537
1585	3248	2.09827
1585	3331	2.82209
1585	3909	3.63078
1585	4007	4.05191
1585	4316	4.98752
1585	4430	4.45049
1585	4491	4.6845
1586	2429	3.64829
1586	4739	2.09369
1586	4803	2.39829
1586	4877	3.25816
1586	4893	3.15749
1586	4908	3.07299
1586	4958	3.43368
1586	4961	3.35764
1586	4973	3.52854
1587	2963	4.68722
1587	3636	1.47029
1587	3954	2.06437
1587	4182	2.66493
1587	4242	2.36719
1587	4522	3.70339
1587	4617	3.82744
1587	4637	3.97162
1587	4667	4.23108
1588	2293	0.0393517
1588	3031	0.0481565
1588	4172	2.89029
1588	4553	3.71132
1588	4640	4.36368
1588	4658	4.24071
1588	4683	4.45184
1588	4719	4.5546
1589	2183	2.6086
1589	2657	4.15692
1589	2978	2.36991
1589	3260	3.14412
1589	3436	3.39998
1589	3563	3.41254
1589	3952	4.28498
1589	3972	4.08206
1590	3125	2.98032
1590	3231	2.85812
1590	3410	3.5604
1590	3575	3.34423
1590	3584	3.5089
1590	3665	3.24756
1590	4351	4.58991
1591	1829	1.98269
1591	3226	2.94886
1591	3512	3.39544
1591	4108	4.30876
1591	4229	4.37632
1591	4246	6.62873
1591	4273	4.50118
1592	2455	2.1415
1592	2995	2.02709
1592	3054	2.75848
1592	3128	2.54492
1592	3256	2.50055
1592	3282	2.77728
1592	4423	4.61174
1592	4552	4.93845
1592	4878	3.58825
1593	3118	5.23832
1593	3230	0.442135
1593	3294	0.349056
1593	4486	2.8865
1593	4602	3.60956
1593	4728	4.15464
1593	4731	4.24096
1593	4732	4.2556
1593	4769	4.36169
1594	2113	3.16228
1594	4283	0.459773
1594	4485	1.73098
1594	4526	1.92791
1594	4715	3.02564
1594	4841	3.74943
1594	4885	4.19527
1594	4937	4.44667
1594	4966	4.76447
1595	2446	0.730663
1595	3087	2.38802
1595	3646	1.73483
1595	4156	2.80234
1595	4253	3.31068
1595	4424	3.57034
1595	4429	3.79904
1595	4517	3.93856
1595	4624	4.41354
1596	2430	1.49006
1596	2466	3.64829
1596	3116	2.43518
1596	3764	3.0435
1596	3914	3.27917
1596	4175	3.8268
1596	4397	4.47835
1596	4402	4.32112
1597	1600	2.02078
1597	2100	1.5432
1597	2563	1.8378
1597	2816	2.35128
1597	3034	2.87309
1597	3238	2.63502
1597	3745	3.28536
1597	3943	3.79325
1597	4187	3.96022
1598	1750	2.65201
1598	1823	2.84322
1598	1847	3.00241
1598	2050	3.06724
1598	2213	3.02361
1598	3077	3.4959
1598	3259	3.88291
1598	4303	1.80809
1599	4452	2.38991
1599	4734	2.35857
1599	4810	2.90827
1599	4811	2.90815
1599	4834	3.14947
1599	4835	3.07354
1599	4837	3.06631
1599	4868	3.46398
1599	4872	3.38286
1600	2366	3.15105
1600	3108	3.19324
1600	3943	4.9975
1600	4187	5.16447
1601	1749	2.7
1601	2808	1.98355
1601	3400	2.49171
1601	3661	2.51472
1601	3698	3.13375
1601	4156	3.9673
1601	4424	4.7353
1601	4517	5.10352
1602	3406	1.21228
1602	3730	1.44846
1602	3746	1.46244
1602	3978	2.10079
1602	4318	3.12783
1602	4360	3.38881
1602	4531	3.63521
1602	4583	3.91569
1602	4641	4.00851
1603	2963	0.761947
1603	3253	1.48069
1603	3408	1.18459
1603	3738	2.15021
1603	4575	4.68921
1603	4597	4.58094
1603	4611	4.49008
1603	4659	4.96232
1603	4787	2.98859
1604	4812	2.39296
1604	4825	2.51797
1604	4843	2.58394
1604	4858	2.69509
1604	4902	3.18051
1604	4935	3.41423
1604	4968	4.97205
1604	4970	3.67621
1604	4993	3.84043
1605	1793	2.47029
1605	2520	2.7995
1605	2629	2.52513
1605	2806	2.63821
1605	3332	3.96742
1605	3518	3.72133
1605	3840	4.23804
1605	4380	3.20669
1606	3217	2.43154
1606	4506	1.99855
1606	4527	2.1017
1606	4691	3.10245
1606	4699	3.20219
1606	4704	3.24859
1606	4752	3.47824
1606	4774	3.59169
1606	4785	3.59162
1607	2290	0.240965
1607	4535	1.22359
1607	4601	1.85795
1607	4771	2.77444
1607	4839	3.11624
1607	4849	3.25682
1607	4912	3.6477
1607	4959	4.01611
1607	4969	4.16682
1608	2536	2.26399
1608	2735	2.12566
1608	3841	3.50525
1608	4054	4.78675
1608	4207	4.33833
1608	4457	4.82289
1608	4494	4.91349
1609	2495	0.691947
1609	2608	4.15692
1609	3415	1.50216
1609	4072	3.84941
1609	4434	4.1292
1609	4482	4.45493
1609	4548	4.51983
1609	4562	4.8339
1610	2026	3.16228
1610	4845	2.4902
1610	4861	2.48216
1610	4883	2.83301
1610	4905	3.05928
1610	4913	3.0545
1610	4963	3.33827
1610	4971	3.49309
1610	4998	3.61688
1611	2320	2.20869
1611	2352	1.75244
1611	3289	2.77727
1611	3657	3.33082
1611	4159	4.07667
1611	4170	4.25225
1611	4338	4.38279
1612	2056	3.16228
1612	3552	0.0930209
1612	4493	2.10917
1612	4672	3.02665
1612	4772	3.70807
1612	4787	3.68848
1612	4788	3.64604
1612	4830	3.9319
1612	4846	4.1694
1613	3036	3.45508
1613	3316	3.68279
1613	3583	3.13362
1613	3766	4.14545
1613	4200	4.72738
1614	3611	3.54371
1614	3731	3.5322
1614	3759	3.68437
1614	3933	3.84242
1614	4020	3.76323
1614	4102	4.05853
1614	4269	2.85138
1615	2106	3.16228
1615	2191	2.56432
1615	2677	2.21577
1615	3126	3.08478
1615	4108	4.48551
1615	4229	4.55307
1615	4273	4.67793
1616	2419	0.899454
1616	3279	2.14555
1616	3409	2.25198
1616	3604	3.14543
1616	3894	3.57889
1616	4027	3.76786
1616	4155	4.25542
1616	4162	4.25542
1616	4182	2.65674
1617	2562	4.15692
1617	3493	3.59804
1617	3685	3.79532
1617	3756	3.62666
1617	3987	4.1776
1617	4145	4.51579
1618	4861	2.41307
1618	4883	2.76392
1618	4905	2.99019
1618	4913	2.9854
1618	4917	2.97537
1618	4963	3.26917
1618	4971	3.42399
1618	4998	3.54779
1619	3101	2.09464
1619	3107	2.00495
1619	4092	3.6506
1619	4196	3.90635
1619	4247	4.26533
1619	4262	4.23234
1619	4288	4.00837
1619	4776	1.91761
1620	2009	3.33778
1620	2454	3.6768
1620	2982	3.76093
1620	4312	0.647403
1621	2495	0.759303
1621	2711	1.38818
1621	3216	5.80948
1621	3415	1.56952
1621	3475	2.37571
1621	4434	4.19656
1621	4482	4.52229
1621	4548	4.58718
1621	4562	4.90126
1622	2026	1.89912
1622	2484	1.96916
1622	2604	2.63468
1622	3075	2.93987
1622	3516	3.92863
1622	3763	3.68789
1622	4279	4.56441
1622	4303	4.63714
1623	2820	2.1475
1623	3383	2.01628
1623	3483	2.28345
1623	3782	3.13727
1623	4130	3.55579
1623	4136	3.41064
1623	4179	3.64985
1623	4341	4.09922
1624	3375	2.96886
1624	4325	0.174912
1624	4653	2.06684
1624	4717	2.70226
1624	4838	3.39671
1624	4888	3.79727
1624	4901	4.03174
1624	4920	3.99062
1624	4934	4.14549
1625	1730	1.85962
1625	2432	2.36811
1625	2972	3.02479
1625	3202	3.04033
1625	3832	3.92226
1625	3919	4.05393
1625	3965	4.40168
1625	4910	3.38452
1626	1803	1.96745
1626	2336	2.62801
1626	2489	2.85233
1626	3544	3.40364
1626	3734	3.41249
1626	3742	3.83084
1626	3861	4.10125
1626	4160	4.61062
1627	3752	0.810119
1627	3994	0.555885
1627	4616	3.44826
1627	4634	3.36707
1627	4677	3.61417
1627	4744	4.17599
1627	4751	4.02311
1627	4792	4.30724
1627	4922	3.0412
1628	3109	2.14435
1628	3171	2.85405
1628	3524	2.1323
1628	3712	2.40086
1628	3921	2.90604
1628	3929	3.20252
1628	4223	3.5058
1628	4432	4.0052
1628	4454	4.00293
1629	2605	2.24175
1629	2686	2.27779
1629	2840	2.71777
1629	3261	2.92534
1629	3337	2.81169
1629	3857	3.59273
1629	3870	3.97365
1629	3905	3.75929
1629	4749	3.48933
1630	1939	0.122432
1630	3354	0.525911
1630	3701	0.864388
1630	4639	4.0828
1630	4714	4.54842
1630	4737	4.79374
1630	4743	4.63979
1630	4754	4.72312
1631	4115	0.219056
1631	4397	3.63295
1631	4662	2.14504
1631	4771	2.83176
1631	4839	3.17356
1631	4912	3.70502
1631	4947	3.92883
1631	4959	4.07343
1631	4969	4.22415
1632	1898	3.16228
1632	2510	3.15688
1632	3417	3.93844
1632	3575	4.17888
1632	4118	4.76704
1633	2571	2.74088
1633	3793	2.22071
1633	4064	2.36922
1633	4103	2.84266
1633	4416	3.60051
1633	4555	3.89205
1633	4565	4.14715
1633	4708	4.58028
1634	3440	1.89809
1634	3641	7.63675
1634	3887	1.69059
1634	4372	3.09577
1634	4501	3.56214
1634	4589	3.91881
1634	4695	4.61235
1634	4710	4.64887
1635	3154	1.78656
1635	3605	2.5313
1635	3970	3.48438
1635	4075	3.59636
1635	4274	4.23719
1635	4290	3.98651
1635	4296	4.15033
1635	4356	3.92993
1636	3466	2.55144
1636	4781	2.26637
1636	4822	2.60003
1636	4860	2.75927
1636	4882	3.05088
1636	4907	3.32117
1636	4919	3.23475
1636	4962	3.57634
1636	4967	3.49234
1637	1648	1.857
1637	2504	2.38078
1637	2566	2.3233
1637	3493	3.58787
1637	3756	3.61649
1637	3953	4.0002
1637	4145	4.50562
1637	4705	3.2329
1638	3032	0.906365
1638	3859	2.20238
1638	4158	3.27498
1638	4167	3.28637
1638	4208	3.19482
1638	4353	3.77259
1638	4364	3.78338
1638	4369	3.87911
1638	4716	2.5016
1639	1711	0.991341
1639	3154	1.72028
1639	3605	2.46502
1639	3970	3.4181
1639	4075	3.53008
1639	4274	4.17091
1639	4290	3.92023
1639	4296	4.08405
1639	4348	2.41335
1640	3976	1.34623
1640	4332	2.25169
1640	4363	2.75868
1640	4384	2.80186
1640	4409	2.96428
1640	4425	3.03206
1640	4476	3.20556
1640	4604	3.94657
1640	4666	4.24503
1641	2261	3.64829
1641	4802	1.99471
1641	4851	2.55655
1641	4863	2.68575
1641	4909	3.01938
1641	4954	3.40218
1641	4976	3.55244
1641	4979	3.55239
1641	4988	3.55233
1642	2002	3.16228
1642	3570	2.61345
1642	3682	0.594798
1642	3702	3.19354
1642	4008	3.22363
1642	4078	3.52117
1642	4129	3.63583
1642	4188	3.93021
1642	4391	4.18217
1643	4845	2.61347
1643	4853	2.62807
1643	4861	2.60543
1643	4883	2.95627
1643	4905	3.18254
1643	4913	3.17776
1643	4963	3.46153
1643	4998	3.74015
1644	1689	0.785639
1644	2843	2.3275
1644	3170	2.34123
1644	3538	3.01077
1644	3796	3.34204
1644	4211	3.84197
1644	4330	4.09983
1644	4460	4.55102
1644	4831	2.63154
1645	2808	1.42429
1645	3661	1.95547
1645	3698	2.57449
1645	4174	2.36543
1645	4424	4.17604
1645	4429	4.40474
1645	4517	4.54426
1645	4624	5.01924
1646	2622	1.60666
1646	2938	1.51869
1646	3585	2.67294
1646	4111	3.84898
1646	4415	4.38419
1646	4445	4.73056
1646	4497	5.21597
1646	4535	4.05213
1647	2285	1.79202
1647	2848	2.3534
1647	2863	2.32022
1647	3550	2.34543
1647	3600	3.25148
1647	3984	3.87179
1647	4312	4.48016
1647	4339	4.48016
1648	2660	2.39447
1648	2744	2.50216
1648	3685	3.62472
1648	3756	3.45606
1648	3953	3.83978
1648	4145	4.34519
1648	4341	3.82535
1649	2386	1.90338
1649	3182	3.10068
1649	3456	3.02961
1649	3477	3.55775
1649	3705	3.8306
1649	3761	3.71231
1649	4023	4.00993
1649	4875	2.66818
1650	3710	3.72882
1650	3899	2.94406
1650	4244	3.5462
1650	4289	3.76761
1650	4343	3.82574
1650	4507	4.49588
1650	4559	4.76192
1651	1656	2.06289
1651	2746	3.49973
1651	3679	4.45386
1651	3865	4.57257
1651	4834	4.68756
1652	3451	1.59451
1652	4204	1.45534
1652	4329	1.85191
1652	4616	3.12478
1652	4634	3.04359
1652	4677	3.29069
1652	4744	3.85251
1652	4751	3.69963
1652	4792	3.98376
1653	2244	2.42856
1653	2326	2.29582
1653	2889	2.51904
1653	3272	2.78628
1653	3663	3.51625
1653	3779	4.044
1653	3801	3.70239
1654	2964	2.89505
1654	3611	3.89346
1654	3731	3.88195
1654	4020	4.11298
1654	4102	4.40828
1654	4461	2.12817
1655	2498	2.18123
1655	2642	2.46202
1655	3242	3.30853
1655	3940	4.20984
1655	4279	4.62325
1655	4303	4.69597
1656	1687	2.23597
1656	2746	2.93057
1656	2771	2.90912
1656	3679	3.8847
1656	3865	4.00341
1657	3998	3.30546
1657	4029	1.957
1657	4143	1.79444
1657	4216	2.06402
1657	4226	2.15957
1657	4554	3.36468
1657	4696	4.2843
1657	4701	4.15713
1657	4783	4.51896
1658	4845	2.27617
1658	4853	2.29077
1658	4861	2.26813
1658	4883	2.61898
1658	4905	2.84525
1658	4913	2.84046
1658	4917	2.83043
1658	4963	3.12423
1658	4971	3.27905
1659	2044	1.49108
1659	3389	2.78703
1659	3531	0.663129
1659	3589	3.04746
1659	3677	3.65082
1659	3774	3.78264
1659	3813	3.69791
1659	4212	4.72356
1660	4029	1.96506
1660	4143	1.8025
1660	4144	2.00761
1660	4226	2.16763
1660	4554	3.37274
1660	4696	4.29236
1660	4701	4.16519
1660	4721	4.13128
1660	4783	4.52702
1661	2780	2.50095
1661	2823	1.81914
1661	2964	2.35407
1661	3611	3.35248
1661	3731	3.34096
1661	3759	3.49313
1661	4020	3.57199
1661	4102	3.86729
1662	2378	1.03438
1662	2689	1.82429
1662	2862	1.38969
1662	3102	1.86795
1662	4079	3.47066
1662	4119	3.74871
1662	4298	4.23274
1662	4304	4.10732
1662	4410	4.44855
1663	2398	1.14918
1663	3172	1.70351
1663	3912	3.32074
1663	4064	3.33789
1663	4103	3.81134
1663	4555	4.86072
1663	4708	5.54895
1663	4852	3.21293
1664	2667	1.75439
1664	2832	2.19743
1664	3170	2.2474
1664	3538	2.91694
1664	3573	2.97248
1664	4211	3.74814
1664	4282	4.00913
1664	4330	4.006
1664	4460	4.4572
1665	2174	3.16228
1665	2360	2.36675
1665	2459	1.99924
1665	2460	2.71541
1665	2644	2.69431
1665	3221	3.2654
1665	4050	4.78225
1665	4401	5.23552
1666	2659	1.20531
1666	3357	1.15694
1666	3849	2.61064
1666	4039	3.61618
1666	4080	2.73687
1666	4434	3.7923
1666	4482	4.11803
1666	4548	4.18292
1666	4562	4.497
1667	2510	2.79892
1667	2789	2.66869
1667	3096	3.37687
1667	3417	3.58048
1667	4118	4.40908
1668	1684	0.021262
1668	4142	3.13741
1668	4261	3.41254
1668	4320	3.59521
1668	4542	4.06829
1668	4722	4.98684
1668	4740	5.07417
1669	1957	1.89659
1669	2508	2.79677
1669	2819	3.06228
1669	3380	3.29288
1669	3438	3.3766
1669	3851	3.88787
1669	3935	3.91575
1670	2577	2.02117
1670	2810	1.70709
1670	3207	2.31689
1670	3505	2.65607
1670	3733	2.88267
1670	3868	3.40391
1670	4166	3.60274
1670	4232	3.99783
1670	4370	4.36772
1671	2466	1.49041
1671	3418	1.90064
1671	4066	3.09641
1671	4091	3.33651
1671	4169	3.28087
1671	4268	3.70583
1671	4306	3.75628
1671	4345	3.73306
1671	4948	3.42577
1672	2210	3.64829
1672	2239	2.76809
1672	2276	1.88555
1672	2768	2.28308
1672	3288	3.13093
1672	3566	3.51984
1672	3878	4.17771
1672	4390	4.78874
1673	4104	4.5216
1673	4747	2.04583
1673	4791	2.43703
1673	4836	2.68754
1673	4925	3.31188
1673	4926	3.47606
1673	4943	3.39595
1673	4948	3.474
1673	4949	3.47595
1674	3713	1.69506
1674	4024	2.42269
1674	4059	2.52
1674	4199	2.93601
1674	4378	3.1688
1674	4435	3.57836
1674	4573	3.85172
1674	4632	4.12738
1674	4812	3.43851
1675	1782	0.762727
1675	2641	2.66951
1675	2676	2.54235
1675	3148	2.43497
1675	3331	3.53789
1675	4430	5.16629
1675	4491	5.4003
1676	4479	2.73522
1676	4853	2.50491
1676	4861	2.48227
1676	4883	2.83311
1676	4913	3.0546
1676	4917	3.04456
1676	4963	3.33837
1676	4971	3.49319
1676	4998	3.61699
1677	4727	0.187833
1677	4734	2.33509
1677	4810	2.88479
1677	4811	2.88466
1677	4834	3.12598
1677	4835	3.05006
1677	4837	3.04282
1677	4868	3.4405
1677	4872	3.35937
1678	4413	0.518761
1678	4662	2.08215
1678	4771	2.76887
1678	4849	3.25126
1678	4905	1.77316
1678	4912	3.64214
1678	4947	3.86595
1678	4959	4.01054
1678	4969	4.16126
1679	3106	2.43876
1679	3545	3.20827
1679	3926	5.03033
1679	4175	4.5546
1679	4397	5.20615
1679	4402	5.04891
1680	2220	2.74613
1680	2958	3.23314
1680	4100	4.746
1680	4668	6.20512
1681	4532	1.23627
1681	4576	1.4118
1681	4738	2.6133
1681	4753	2.61924
1681	4763	2.60834
1681	4799	3.01071
1681	4854	3.26122
1681	4921	3.65903
1681	4942	3.88355
1682	2195	1.82449
1682	2282	3.64829
1682	2864	2.26956
1682	3307	2.5196
1682	3546	2.68136
1682	4037	3.77781
1682	4407	4.49931
1682	4607	5.02686
1683	2119	2.10393
1683	3031	5.23832
1683	3540	4.13359
1683	3760	4.28108
1683	3833	4.44933
1683	3922	4.57953
1684	2576	0.301912
1684	3454	1.66994
1684	4028	2.80342
1684	4451	4.44365
1684	4542	4.37845
1684	4722	5.29701
1684	4740	5.38434
1685	2822	2.21816
1685	3307	2.19376
1685	3529	2.64735
1685	3546	2.35552
1685	3599	2.55876
1685	3620	2.12205
1685	4037	3.45197
1685	4407	4.17346
1685	4607	4.70102
1686	1900	1.93083
1686	2793	2.77386
1686	2947	2.64862
1686	3222	2.71595
1686	3263	3.11616
1686	3543	3.35183
1686	3783	3.78684
1686	3925	3.97591
1686	4137	2.90898
1687	1709	2.7
1687	1763	2.25688
1687	3679	4.62694
1687	3865	4.74565
1688	2663	1.21696
1688	3268	1.79729
1688	3493	3.72327
1688	3582	2.64361
1688	3641	2.67044
1688	4112	3.45563
1688	4265	4.02228
1688	4346	4.18782
1688	4436	4.30595
1689	2343	1.5598
1689	2832	2.10175
1689	2990	1.95472
1689	3538	2.82126
1689	3796	3.15253
1689	4211	3.65246
1689	4330	3.91032
1689	4460	4.36151
1690	3169	3.15186
1690	3388	3.21437
1690	3397	3.39601
1690	3612	3.40079
1690	3802	3.94519
1690	3876	3.98162
1690	4885	2.53149
1691	2412	0.0284607
1691	3126	2.14502
1691	3772	1.85028
1691	4088	2.63251
1691	4227	2.82612
1691	4809	5.21569
1691	4891	5.58634
1691	4903	5.79483
1692	3671	0.172298
1692	4344	1.90938
1692	4509	2.67615
1692	4545	2.97474
1692	4650	3.55539
1692	4711	4.00195
1692	4798	4.39142
1692	4829	4.61868
1693	1833	3.16228
1693	2370	1.82689
1693	2724	1.35039
1693	3605	2.38741
1693	3970	3.34049
1693	4075	3.45247
1693	4274	4.0933
1693	4290	3.84262
1693	4296	4.00644
1694	1707	1.96093
1694	1767	2.05533
1694	2778	2.50053
1694	3525	3.7941
1694	3598	3.67949
1694	3644	3.74247
1694	4293	4.87966
1695	1901	1.09611
1695	3404	2.68043
1695	3712	3.33074
1695	3723	3.02668
1695	4146	3.95733
1695	4223	4.43568
1695	4454	4.9328
1695	4611	3.54816
1696	3186	2.40947
1696	3757	3.04415
1696	3790	3.42205
1696	4321	4.3935
1696	4453	4.91759
1696	4456	4.91759
1697	1758	1.67728
1697	2902	2.36772
1697	2995	2.06192
1697	3244	2.44656
1697	3282	2.8121
1697	3676	3.31459
1697	4423	4.64656
1697	4552	4.97327
1697	4836	3.0503
1698	1815	1.88741
1698	1992	1.94223
1698	2916	2.10843
1698	3017	2.29429
1698	3797	3.52888
1698	3804	3.77487
1698	4140	4.38562
1698	4246	6.62873
1698	4250	4.37828
1699	3932	0.0644698
1699	4129	1.45327
1699	4543	1.57175
1699	4766	3.11505
1699	4847	3.58375
1699	4887	3.79008
1699	4899	3.88376
1699	4938	4.15205
1699	4944	4.15199
1700	3215	3.08651
1700	3365	2.99245
1700	3559	3.1637
1700	3683	3.65834
1700	4003	4.0222
1700	4021	4.01881
1701	2881	2.11247
1701	4463	0.858192
1701	4642	1.89534
1701	4730	2.76955
1701	4797	3.01385
1701	4865	3.5112
1701	4945	3.88686
1701	4951	4.00524
1701	4995	4.36019
1702	2279	2.00606
1702	2595	2.48883
1702	2895	2.06141
1702	3818	3.83707
1702	3830	4.24516
1702	3936	3.96452
1702	4041	4.07576
1702	4195	1.6261
1703	4357	1.51277
1703	4450	1.95041
1703	4536	2.34573
1703	4612	2.74199
1703	4618	2.72338
1703	4665	3.0505
1703	4676	3.04859
1703	4709	3.46368
1703	4713	3.46368
1704	4149	0.958525
1704	4439	2.41013
1704	4486	2.45693
1704	4602	3.17999
1704	4675	2.24681
1704	4728	3.72507
1704	4731	3.81139
1704	4732	3.82603
1704	4769	3.93212
1705	2868	0.135436
1705	3114	0.336518
1705	4013	2.08529
1705	4481	3.1352
1705	4489	3.31872
1705	4558	3.52959
1705	4594	3.48309
1705	4756	4.33652
1705	4767	4.27616
1706	3510	0.0738769
1706	3880	0.273675
1706	4201	1.17596
1706	4765	3.9139
1706	4866	4.49541
1706	4874	4.60941
1706	4932	4.8795
1706	4933	4.87949
1707	2441	1.87425
1707	3598	3.30382
1707	3644	3.36679
1707	3890	3.68992
1707	4106	4.28849
1707	4262	2.98686
1707	4293	4.50398
1708	3509	3.28392
1708	3566	3.08098
1708	3878	3.73885
1708	3939	3.72652
1708	4061	3.84047
1708	4390	4.34988
1709	2369	2.56839
1709	3082	3.13578
1709	3513	4.12955
1709	3988	4.69801
1709	4249	5.37018
1710	2980	1.69303
1710	4630	1.42723
1710	4815	2.51226
1710	4840	2.5777
1710	4923	3.22481
1710	4990	3.55214
1710	4994	3.64642
1710	4997	3.63377
1710	5000	3.72566
1711	3319	3.2
1711	3744	2.58247
1711	3860	3.04518
1711	3970	3.12963
1711	4075	3.24162
1711	4274	3.88244
1711	4290	3.63176
1711	4296	3.79558
1712	4287	1.31944
1712	4442	2.24094
1712	4608	3.0367
1712	4627	3.14231
1712	4678	3.47647
1712	4680	3.48883
1712	4706	3.72024
1712	4736	3.87749
1712	4895	3.85715
1713	2197	1.2854
1713	3376	2.02
1713	3418	2.08872
1713	4110	2.87946
1713	4169	3.46895
1713	4243	3.67752
1713	4268	3.89391
1713	4306	3.94436
1713	4345	3.92114
1714	2697	2.5139
1714	2760	2.72956
1714	2845	2.93897
1714	3273	3.16664
1714	3447	3.58152
1714	3798	3.82777
1715	3056	1.49349
1715	3409	2.0076
1715	3604	2.90105
1715	3681	3.01776
1715	3894	3.33452
1715	4027	3.52348
1715	4155	4.01104
1715	4162	4.01104
1716	1886	1.78073
1716	3493	2.89203
1716	3685	3.0893
1716	3739	3.03157
1716	3756	2.92065
1716	3953	3.30436
1716	3987	3.47159
1716	4106	2.76153
1716	4145	3.80978
1717	3674	1.0363
1717	4360	1.77835
1717	4892	3.13421
1717	4900	3.33979
1717	4936	3.46846
1717	4941	3.5018
1717	4950	3.63592
1717	4956	3.65104
1717	4968	3.61989
1718	2328	1.9222
1718	2359	1.79027
1718	2536	2.27571
1718	3480	2.74236
1718	4207	4.35005
1718	4457	4.83461
1718	4484	3.38253
1718	4494	4.92521
1719	2777	2.05871
1719	2851	2.53659
1719	3058	2.30551
1719	3499	3.1495
1719	3588	2.92115
1719	3621	3.33519
1719	3690	3.34898
1719	4438	4.64436
1719	4777	2.64005
1720	3162	2.36048
1720	3330	2.10771
1720	3652	3.02112
1720	3806	3.45962
1720	3829	3.37892
1720	3856	3.60297
1720	3989	3.7022
1720	4076	4.03922
1721	3695	0.0309426
1721	3752	0.97018
1721	4549	3.01271
1721	4634	3.52713
1721	4649	2.90548
1721	4677	3.77423
1721	4744	4.33605
1721	4751	4.18317
1721	4792	4.4673
1722	2467	3.04826
1722	2472	3.18374
1722	3275	5.80948
1722	3854	4.51786
1722	4004	4.8537
1723	3264	3.49365
1723	3272	3.20717
1723	3386	3.27821
1723	3663	3.93713
1723	3779	4.46488
1723	3801	4.12327
1724	2669	1.32095
1724	3008	2.84726
1724	3014	2.51709
1724	3704	3.90982
1724	3722	3.67346
1724	3792	3.65236
1724	4177	4.43979
1724	4224	4.553
1725	4463	0.734907
1725	4723	2.4715
1725	4786	3.6457
1725	4797	2.89056
1725	4819	3.15483
1725	4865	3.38791
1725	4910	3.66023
1725	4945	3.76358
1725	4995	4.23691
1726	1839	2.38886
1726	3027	2.45739
1726	3096	3.50467
1726	3417	3.70828
1726	3575	3.94871
1726	4118	4.53688
1727	2850	2.56224
1727	3957	0.0447746
1727	4586	1.99265
1727	4766	3.08709
1727	4814	3.32235
1727	4887	3.76212
1727	4899	3.8558
1727	4938	4.1241
1727	4944	4.12404
1728	1731	2.53479
1728	1880	2.71518
1728	2781	3.42071
1728	2942	3.19136
1728	3089	3.5887
1728	3896	4.6415
1728	3934	3.28872
1729	2086	2.02976
1729	2793	2.7605
1729	2854	2.70093
1729	2881	3.10649
1729	2947	2.63526
1729	3543	3.33847
1729	3682	3.76605
1729	3925	3.96255
1729	4497	2.20679
1730	2178	2.40246
1730	2432	2.55649
1730	3202	3.22871
1730	3832	4.11064
1730	3919	4.24231
1730	3965	4.59006
1730	4907	3.938
1731	2318	2.10912
1731	2431	2.86652
1731	2942	3.32545
1731	3089	3.72279
1731	3896	4.77559
1732	2246	1.37667
1732	3578	3.54051
1732	3680	3.69703
1732	3945	4.20955
1732	4151	4.64433
1732	4336	4.72622
1733	4233	0.202901
1733	4350	0.408375
1733	4712	2.61832
1733	4780	3.01675
