25000	190521
715	24743	4.01859
716	21386	0.713879
716	22987	1.65986
716	24046	2.6356
716	24112	2.86491
716	24147	2.78618
716	24240	2.89813
716	24383	3.10968
717	14816	1.11133
717	18171	1.32959
717	21481	6.62873
717	21589	2.78711
717	22698	3.59824
717	22836	3.70911
717	23139	4.1329
718	19934	2.28318
718	20611	0.420236
718	20942	0.866055
718	22203	1.55668
718	24642	4.43953
718	24651	4.57447
718	24837	4.81149
719	5559	2.26274
719	12406	1.89294
719	12602	2.06574
719	19092	3.12599
719	19519	3.09114
719	19665	3.05125
719	20844	3.44118
720	8735	2.7
720	19446	1.46224
720	21873	2.22978
720	22126	1.9356
720	22850	2.82458
720	24143	3.91705
720	24538	4.29898
721	23801	2.96135
721	24124	2.39387
721	24170	2.50691
721	24381	2.6619
721	24420	2.9775
721	24564	2.95309
721	24669	3.18072
722	20064	1.31028
722	22385	2.4102
722	22913	2.61969
722	23050	2.80666
722	24105	3.74884
722	24231	3.77256
722	24983	2.38104
723	6510	0.0512157
723	19702	0.173798
723	22914	2.65513
723	23035	2.6152
723	24106	3.61571
723	24208	3.92582
723	24323	3.68338
724	17514	2.03007
724	19289	2.66396
724	19932	2.6228
724	20188	2.84947
724	20279	3.07259
724	21310	3.42934
724	22837	5.59723
725	20679	0.370334
725	22631	1.83375
725	23019	2.3771
725	23166	2.47035
725	23886	3.00813
725	23973	3.14372
725	24187	3.46485
726	6992	0.524197
726	8837	1.55501
726	13090	1.09361
726	18432	2.5083
726	23339	5.24498
726	24142	5.74213
727	15073	0.271875
727	19597	0.604193
727	22324	1.93636
727	22591	2.62846
727	23022	2.49558
727	24605	4.23382
727	24846	4.49795
728	1405	1.85203
728	18900	0.344058
728	22609	2.29483
728	23240	2.59399
728	23466	3.18003
728	24388	4.03391
728	24608	4.22142
729	19017	0.885262
729	20180	1.50179
729	22615	3.2035
729	23195	3.52449
729	23463	3.8083
729	23690	3.7449
729	24794	1.99105
730	12815	0.193861
730	20037	0.0617107
730	21395	1.11219
730	23517	3.42378
730	24034	3.54641
730	24561	4.03773
730	24747	4.29315
731	5138	1.3524
731	11850	2.23299
731	12004	2.10073
731	14103	4.68722
731	17476	3.08199
731	18797	3.51875
731	21256	4.38137
732	14297	1.79448
732	17149	2.69203
732	17590	2.81829
732	18369	4.03676
732	20927	3.89025
732	21707	4.45605
733	5566	0.701927
733	9338	1.53437
733	10189	1.26175
733	14588	1.75843
733	17583	2.76989
733	21455	4.23822
733	22102	4.40365
734	13671	0.105652
734	17801	0.602817
734	22077	2.12175
734	22280	2.42114
734	23159	3.23769
734	24263	4.01727
734	24359	4.1619
735	1982	1.06356
735	17712	2.74494
735	18741	3.11055
735	18747	1.63377
735	19002	2.97594
735	20085	3.39572
735	20195	3.37752
736	18323	0.189087
736	20262	0.0610367
736	23293	2.28656
736	23442	2.66651
736	23871	3.13417
736	24540	3.90268
736	24913	4.42883
737	15809	5.23832
737	23550	1.98693
737	23747	2.12141
737	24073	2.8699
737	24349	2.84141
737	24565	3.27157
737	24758	3.58495
738	12582	0.932391
738	17583	1.80468
738	18960	2.1131
738	19450	2.37677
738	20782	2.72984
738	21455	3.27301
738	22102	3.43844
739	22908	0.788358
739	23737	1.70265
739	24335	2.41703
739	24657	2.81302
739	24791	3.21763
739	24839	3.20992
739	24849	3.30812
740	13223	0.32487
740	18426	1.75688
740	19939	2.17071
740	19952	2.09654
740	22407	3.37914
740	22694	3.4901
740	22712	3.44999
741	18575	0.514922
741	19044	1.32444
741	22092	2.146
741	23160	3.00479
741	23376	2.93385
741	24481	3.93693
741	24589	4.13174
742	3223	1.65975
742	5043	2.26274
742	5074	2.50762
742	5448	2.45089
742	9962	2.81361
742	13529	3.34798
742	16606	3.88824
743	16238	0.371756
743	17918	3.08065
743	18704	1.13689
743	19718	1.78435
743	23280	3.99513
743	23936	4.36367
743	24772	5.01645
744	3423	0.387059
744	15778	1.7508
744	18714	2.8059
744	18926	2.77558
744	22550	4.33044
744	23205	4.61845
744	23554	3.46756
745	843	0.739022
745	19466	2.9232
745	20055	3.91357
745	20173	3.0853
745	20565	3.36923
745	20822	3.31005
745	20842	3.24143
746	9229	1.29921
746	14136	1.10672
746	14142	0.844993
746	20648	2.93747
746	21758	3.50683
746	22041	3.55138
746	22097	3.42164
747	10137	0.306706
747	11443	3.64829
747	20474	2.11179
747	22651	3.27068
747	23260	3.42238
747	23452	3.65088
747	23606	3.90576
748	17516	1.63342
748	21035	0.799317
748	22505	1.25081
748	24638	3.57001
748	24656	3.30422
748	24862	3.86912
748	24977	3.8748
749	7088	1.59591
749	10528	1.86179
749	11011	2.42231
749	11153	1.9684
749	20414	4.32257
749	20516	4.49726
749	20667	5.30985
750	23780	1.9227
750	23937	1.72851
750	23997	2.22103
750	24350	2.67557
750	24637	2.99194
750	24796	3.32289
750	24914	3.53515
751	6005	1.36176
751	17016	1.27397
751	21416	2.81601
751	21519	3.05403
751	21847	4.23979
751	23002	3.97256
751	23349	4.1899
752	17671	0.124288
752	19103	1.57836
752	21517	1.48333
752	22340	2.21272
752	24306	3.99462
752	24526	4.3713
752	24621	4.48197
753	7499	1.93905
753	8541	1.25158
753	9977	1.72079
753	10171	1.79817
753	15695	2.63114
753	18118	3.29035
753	20833	4.03715
754	6743	1.00163
754	13238	2.36151
754	15721	2.7669
754	16475	2.92975
754	19864	3.80423
754	19912	3.80422
754	24192	2.43595
755	17382	0.107945
755	21888	1.34369
755	22269	1.72981
755	22610	2.49608
755	23996	3.38891
755	24127	3.57361
755	24454	4.03117
756	6980	0.271193
756	9696	0.362254
756	11144	1.5463
756	19043	1.96931
756	19894	2.51599
756	23857	4.79328
756	24221	5.20989
757	12992	0.718892
757	16687	1.86914
757	17548	1.6983
757	20493	2.52236
757	21058	2.73078
757	21601	3.30953
757	22592	3.81923
758	9899	3.16228
758	11118	0.590959
758	12365	0.500357
758	18927	2.0362
758	23497	4.41706
758	23569	4.51609
758	23779	4.60756
759	17000	2.46175
759	17473	2.44547
759	17946	2.28182
759	18540	2.6912
759	19308	3.31969
759	20197	3.21857
759	20686	3.56943
760	21824	0.82334
760	23299	2.58858
760	23307	2.25972
760	24134	3.34632
760	24405	3.63131
760	24427	3.05983
760	24776	4.01897
761	8769	2.44706
761	9166	2.50359
761	12241	2.51003
761	12799	2.94371
761	14773	3.26816
761	15354	2.99577
761	23008	2.06848
762	18286	7.63675
762	21700	0.939014
762	23171	2.08849
762	23965	2.97349
762	24252	3.0212
762	24718	3.78587
762	24836	3.86018
763	23545	4.47333
763	24224	2.35002
763	24287	2.31322
763	24385	2.59614
763	24686	3.07347
763	24722	3.07333
763	24764	3.29472
764	4992	0.735628
764	12148	0.803085
764	22044	2.61747
764	22563	3.18499
764	22864	4.89148
764	23852	4.66831
764	24005	4.65871
765	21868	0.0746843
765	23749	2.03857
765	24042	2.45181
765	24153	2.70049
765	24487	2.97763
765	24497	3.07241
765	24624	3.35287
766	1104	0.486161
766	8899	1.03269
766	12814	4.15692
766	14626	1.27797
766	21478	4.6334
766	22025	4.59184
766	22143	4.64618
767	1690	1.85203
767	20245	0.159155
767	23287	2.48178
767	23465	2.80559
767	24369	3.63045
767	24631	3.75079
767	24741	3.84043
768	17425	2.15378
768	21972	2.10959
768	21977	2.16099
768	22363	2.39912
768	22909	2.93521
768	23306	3.3577
768	23680	3.70562
769	14324	4.68722
769	24792	2.68196
769	24797	2.60291
769	24812	2.59693
769	24852	2.8269
769	24936	2.98684
769	24984	2.98118
770	2616	1.65413
770	12110	2.787
770	13288	2.64802
770	14594	2.88668
770	15137	2.92391
770	18667	3.7685
770	24678	2.16942
771	1230	0.0840594
771	22574	2.68756
771	22668	2.45078
771	22720	2.38611
771	22903	2.70902
771	23032	2.86992
771	23765	3.48121
772	8869	1.56186
772	9803	1.65716
772	10277	2.02342
772	16353	1.89896
772	18345	3.45995
772	19871	3.92253
772	20652	4.04329
773	11939	2.55231
773	13137	2.37903
773	14511	2.45979
773	14618	2.96436
773	15299	2.66743
773	18842	3.64531
774	14263	2.05087
774	19937	1.68166
774	20469	1.85815
774	21322	2.8196
774	21597	2.70477
774	22820	3.27215
774	24309	4.33191
775	2100	1.85203
775	12518	0.0453703
775	20778	2.55075
775	21793	2.73774
775	22502	3.45987
775	22925	3.67642
775	23536	4.19809
776	2389	1.462
776	8139	1.58362
776	11383	2.44062
776	15687	2.29552
776	16458	2.45893
776	18275	2.76355
776	21073	3.664
777	19074	0.976166
777	21124	1.56736
777	22703	2.68925
777	23408	3.40566
777	23859	3.99284
777	23864	4.03697
777	24131	2.92852
778	20133	0.198021
778	23407	1.88941
778	23978	2.51909
778	24069	2.61847
778	24414	2.99963
778	24519	3.05542
778	24712	3.38892
779	11202	3.64829
779	21989	1.04556
779	23228	2.42305
779	23584	2.73736
779	23958	3.19492
779	24156	3.34401
779	24679	3.93144
780	2679	1.37253
780	19743	1.24273
780	20575	1.69511
780	22218	2.89746
780	22345	2.18513
780	23391	3.12037
780	24554	4.15492
781	2331	1.85203
781	6207	2.04172
781	7530	1.81637
781	14714	2.95292
781	15059	2.94416
781	16590	3.12081
781	18650	3.79227
782	17742	0.0610941
782	20190	0.266748
782	23494	2.71782
782	23604	2.52958
782	23905	2.99734
782	24717	4.0817
782	24895	4.01395
783	7268	2.7
783	17562	2.08846
783	18662	2.37503
783	20147	2.97815
783	20453	2.98309
783	20669	3.12175
783	20723	3.12175
784	9244	3.16228
784	23217	2.11195
784	23414	2.25191
784	23714	2.7152
784	23812	2.97401
784	24214	3.2407
784	24357	3.37473
785	21756	2.22974
785	23445	1.40638
785	23966	2.27146
785	24520	3.0548
785	24671	3.13623
785	24798	3.35505
785	24843	3.44782
786	12978	4.15692
786	23717	2.02295
786	24230	2.64508
786	24288	2.64989
786	24329	2.84621
786	24477	2.96301
786	24767	3.54275
787	1867	0.823929
787	14435	1.71781
787	14565	1.97754
787	14579	2.0143
787	19804	3.5322
787	20860	4.11299
787	20985	4.20728
788	16056	0.146124
788	21498	2.52077
788	23653	1.85329
788	24787	3.57901
788	24920	3.56437
788	24966	3.78003
788	24993	3.77983
789	9454	1.48162
789	11477	1.62562
789	17436	2.63141
789	19074	1.06666
789	20083	3.2973
789	21051	3.60413
789	21662	4.02815
790	7573	2.7
790	9688	2.28054
790	9745	2.43806
790	17635	3.176
790	20806	4.32673
790	21280	4.44691
790	23709	5.23025
791	18263	7.63675
791	23952	2.33608
791	24135	2.48202
791	24202	2.73621
791	24377	2.7961
791	24568	3.07704
791	24649	3.24468
792	18106	1.64445
792	19723	1.74839
792	21495	2.84678
792	21706	3.36205
792	22624	3.56413
792	22752	3.50242
792	24379	2.33129
793	5355	0.196331
793	6860	2.7
793	12239	0.461429
793	22725	3.14339
793	22975	3.81741
793	24061	4.51306
793	24067	4.53675
794	14425	2.12503
794	17520	2.08087
794	19109	2.88585
794	19322	2.91041
794	19568	3.03999
794	21496	3.62608
794	22999	1.95373
795	3508	1.10733
795	11179	2.17378
795	12184	1.42641
795	15788	2.21033
795	18179	2.9092
795	20006	3.32576
795	20231	3.51542
796	5960	0.420773
796	8971	0.319421
796	18282	2.00107
796	19326	2.64161
796	19989	2.7558
796	22264	4.20216
796	22548	4.3274
797	6862	1.88115
797	9270	1.99717
797	12685	2.31438
797	16297	3.04683
797	18871	3.34962
797	20821	4.07908
797	23919	2.65856
798	1633	1.3931
798	7969	1.78887
798	11424	2.16031
798	16090	3.19546
798	19820	3.97633
798	20636	1.10503
798	20827	4.15417
799	7315	1.74243
799	11426	2.25777
799	12670	2.38084
799	13078	2.51842
799	18610	3.82404
799	19267	3.94474
799	23013	4.2936
800	7319	0.648466
800	15595	2.30151
800	16299	2.53141
800	17444	2.52935
800	20991	2.41378
800	21422	4.09368
800	22261	4.56382
801	3302	0.378999
801	7377	0.733865
801	12185	1.76073
801	18298	0.985102
801	21023	4.06438
801	22571	4.80685
801	22831	4.92342
802	1761	0.945501
802	6637	1.63807
802	14240	2.54166
802	17947	3.66911
802	19708	3.94202
802	19756	3.9319
802	20675	2.53217
803	21326	0.114823
803	24600	2.4263
803	24693	2.80892
803	24719	2.66565
803	24723	2.61144
803	24886	2.91145
803	24957	3.1328
804	6003	2.26274
804	24797	2.57923
804	24812	2.57325
804	24851	2.79374
804	24880	2.81011
804	24936	2.96317
804	24984	2.9575
805	10674	3.16228
805	11562	1.93372
805	14374	2.47373
805	14639	2.20498
805	19243	3.22365
805	19992	3.39117
805	20399	3.44099
806	3932	2.26274
806	18533	0.213007
806	21254	1.57297
806	23593	3.64628
806	23723	3.74498
806	23761	3.6508
806	23772	3.84039
807	17086	2.04755
807	18371	1.67748
807	20226	2.19283
807	20801	1.92786
807	22427	2.97109
807	23560	3.83257
807	23854	4.0666
808	23743	1.42497
808	23876	1.77063
808	24021	2.20213
808	24748	2.64854
808	24750	2.72387
808	24770	2.74494
808	24874	3.15326
809	5657	0.259371
809	17384	1.95419
809	20539	3.23783
809	21090	3.25287
809	21253	3.32384
809	23361	2.05529
809	23453	4.64012
810	22773	2.05063
810	22840	2.36449
810	23091	2.24596
810	24013	3.25885
810	24063	3.32788
810	24200	3.42298
810	24552	2.46079
811	13823	1.45112
811	14147	1.81923
811	14389	1.19116
811	19410	2.8703
811	20270	3.32036
811	21036	3.71494
811	21215	3.49227
812	23685	0.843445
812	24328	1.96742
812	24417	2.12981
812	24711	2.67863
812	24848	2.93553
812	24967	3.06753
812	24976	3.06744
813	11903	2.0694
813	14597	2.28081
813	16936	2.7002
813	17678	2.85377
813	19265	3.4504
813	19497	3.31364
813	23790	1.21945
814	8648	0.263493
814	19869	0.573761
814	21029	1.12256
814	23280	3.16307
814	23936	3.53161
814	24476	3.82935
814	24772	4.1844
815	22135	1.21948
815	23043	2.05847
815	23736	3.04681
815	23919	2.65856
815	24254	3.2521
815	24290	3.31319
815	24635	3.77818
816	6069	1.56911
816	14296	2.11752
816	15775	2.71325
816	15939	2.48704
816	19145	3.18673
816	22443	4.59459
816	23075	1.91778
817	1583	1.26832
817	7902	1.58659
817	14770	2.57983
817	18969	3.50125
817	18980	3.49926
817	20748	4.23299
818	13064	0.0487173
818	17205	0.509601
818	21175	2.09961
818	21523	2.42745
818	23342	3.44192
818	23621	3.79563
818	24321	4.34531
819	16078	1.31445
819	19182	1.53603
819	19432	1.81849
819	22526	3.65399
819	23286	4.13461
819	23491	4.21066
819	24611	2.98056
820	10602	1.04641
820	16489	0.926013
820	17115	2.42925
820	17468	2.88965
820	18714	2.944
820	18926	2.91369
820	22514	4.44523
821	12600	4.15692
821	16286	1.70241
821	18133	2.02345
821	20442	2.68588
821	21573	3.35885
821	21786	3.44883
821	21905	3.44883
822	10879	1.0057
822	21097	5.61321
822	22522	1.91259
822	22869	2.63851
822	23730	3.53827
822	23945	3.80933
822	24028	3.76383
823	900	1.82197
823	1291	1.84722
823	12597	2.71071
823	12979	2.86544
823	13896	2.31621
823	14163	2.73362
823	21188	4.68927
824	10491	1.34433
824	12410	1.57523
824	16240	2.14323
824	16850	2.56201
824	17260	2.66761
824	19422	3.27074
824	19504	3.10508
825	18029	0.818258
825	21853	6.80945
825	22457	3.03262
825	23126	3.80395
825	23656	3.78375
825	23826	3.99192
826	21432	0.7387
826	23042	2.44451
826	23071	2.36872
826	23242	2.65333
826	23257	2.57962
826	23435	2.8194
826	23648	3.07421
827	1021	1.85203
827	5653	0.596705
827	10264	1.77166
827	11461	2.21522
827	18006	3.41827
827	19849	3.91225
827	21471	4.75412
828	19587	2.05373
828	19955	0.84017
828	21176	1.45284
828	23219	3.26319
828	23378	2.97816
828	24248	3.94846
828	24382	4.1854
829	6170	2.26274
829	14495	0.560577
829	24048	2.81916
829	24166	2.90164
829	24575	3.39561
829	24629	3.3567
829	24917	3.69508
830	10807	1.60443
830	12951	1.78615
830	15322	2.64978
830	17024	2.84252
830	17430	3.09032
830	21141	3.71702
831	3354	1.85203
831	19569	1.29476
831	21400	1.64301
831	22890	2.67566
831	23454	3.28691
831	23661	3.77092
831	24071	3.99696
832	1915	1.85203
832	14335	2.15409
832	15401	1.85636
832	18246	2.97374
832	18543	2.91163
832	20076	3.17254
832	20177	3.59987
833	16706	0.785587
833	16903	1.46682
833	17512	1.77289
833	19887	2.36729
833	21697	2.89945
833	21753	3.17666
833	23368	4.19955
834	13950	1.45473
834	14122	1.20721
834	21520	2.8087
834	22218	3.14207
834	22352	7.15336
834	23334	3.656
834	24554	4.39953
835	5363	2.26274
835	11384	1.26519
835	16493	1.86702
835	17738	2.4691
835	19342	2.96518
835	21759	4.05087
835	21778	4.05087
836	927	1.05776
836	3371	0.773345
836	8537	2.7
836	17019	2.56565
836	17181	2.79142
836	21822	4.44832
836	22760	5.03174
837	9132	3.16228
837	9282	2.50074
837	11901	2.29652
837	13945	2.39284
837	15570	2.55112
837	15767	2.75665
837	20844	4.17036
838	3751	1.85203
838	16889	1.46762
838	18713	1.71823
838	20128	2.57707
838	20215	2.1301
838	22686	3.93769
838	23701	4.83753
839	7512	0.737065
839	12526	4.15692
839	18049	1.92624
839	20578	2.78858
839	21410	3.15412
839	22498	4.03848
839	22709	4.02375
840	10034	0.930572
840	13238	1.87503
840	13353	1.76474
840	15721	2.28042
840	19406	3.18198
840	19864	3.31775
840	19912	3.31775
841	11938	1.67485
841	22396	1.85275
841	22597	1.91242
841	23615	2.76279
841	23931	3.12847
841	24174	3.48765
841	24194	3.52415
842	4453	0.669348
842	17274	1.82444
842	19341	3.34729
842	21760	3.31841
842	21875	3.40587
842	22260	3.50725
842	22648	3.94291
843	17089	2.79894
843	17137	2.6865
843	19078	3.05141
843	19492	1.72215
843	20822	3.73049
843	20842	3.66187
844	1865	0.989613
844	9138	1.59979
844	10560	1.67134
844	17525	2.70749
844	19160	2.86892
844	20308	3.27818
844	20324	3.5529
845	21556	0.151931
845	22680	0.808754
845	23833	2.35364
845	24423	2.83029
845	24833	3.29833
845	24866	3.67451
845	24890	3.55186
846	2274	0.960556
846	16577	2.74779
846	17400	2.78099
846	17916	2.85746
846	19559	3.57297
846	19790	3.74846
846	20147	1.75194
847	7282	0.23977
847	19333	0.135201
847	21491	1.36789
847	23624	3.5958
847	23655	3.26351
847	24300	3.92859
847	24480	4.14761
848	16914	6.4
848	24517	2.43429
848	24543	2.42683
848	24571	2.4586
848	24827	2.96231
848	24872	3.12315
848	24991	3.2746
849	19251	1.90279
849	20571	3.55992
849	20666	2.12035
849	21513	2.4904
849	21682	2.60567
849	22658	3.26142
849	23950	4.2876
850	5396	2.26274
850	21944	0.838738
850	23404	2.56797
850	23505	2.73572
850	23861	3.31037
850	24041	3.47345
850	24234	3.74742
851	6556	1.42835
851	10105	1.96271
851	11306	3.64829
851	13555	2.31575
851	16431	3.36136
851	18337	3.71458
851	19636	3.88548
852	3580	0.175262
852	14299	0.717294
852	16311	0.468049
852	21934	3.09158
852	22187	3.32765
852	23398	4.08957
852	24267	4.79883
853	9487	0.431747
853	15219	0.985981
853	15951	1.51222
853	17498	1.38898
853	20589	3.10908
853	23133	4.55143
853	23682	4.68879
854	12171	0.202679
854	16984	0.819067
854	20106	2.13644
854	21740	3.33632
854	21826	3.00177
854	22352	3.18118
854	23314	3.99077
855	14665	1.99205
855	14953	2.21017
855	17067	2.54487
855	17235	2.959
855	19140	2.94718
855	19288	3.29825
855	19675	3.26159
856	11145	0.43551
856	21560	2.48297
856	22382	2.89615
856	22686	2.76055
856	23075	3.17576
856	23701	3.6604
856	23985	3.73989
857	2273	1.85203
857	2295	0.848809
857	3868	1.06862
857	17176	2.7376
857	19662	3.64075
857	21143	3.96376
857	21232	4.40869
858	12649	1.04954
858	16199	1.64599
858	17298	6.4
858	18651	2.44778
858	20899	3.43323
858	22491	3.96491
858	22765	4.12678
859	22793	2.14564
859	23329	2.26979
859	23365	2.34572
859	23533	2.65393
859	23599	2.68922
859	24355	3.19628
859	24609	3.51328
860	22808	0.814393
860	24135	2.24807
860	24202	2.50226
860	24304	2.43313
860	24568	2.84309
860	24579	2.82069
860	24649	3.01073
861	9483	3.16228
861	11417	0.220932
861	14149	0.472587
861	21352	2.51926
861	23479	4.33117
861	23803	4.37556
861	23963	4.74872
862	14978	2.10461
862	15631	2.44792
862	16598	2.43514
862	18718	3.09119
862	18955	3.24213
862	19097	2.04581
862	19822	3.34725
863	2772	2.30465
863	6084	2.14798
863	10387	2.79227
863	12056	3.64829
863	13686	2.95473
863	20314	4.27053
864	2075	0.545981
864	8745	1.08258
864	13238	2.08838
864	15721	2.49377
864	19406	3.39533
864	19864	3.5311
864	19912	3.53109
865	6708	0.319406
865	6836	0.679926
865	19919	2.81939
865	21894	3.85991
865	22463	4.42163
865	22690	4.2424
866	22778	1.1847
866	23494	2.00685
866	23524	1.88368
866	24052	2.28382
866	24403	2.63548
866	24717	3.37073
866	24895	3.30298
867	9591	0.629393
867	13513	0.880454
867	15256	1.53816
867	18249	2.88448
867	20548	3.23676
867	21763	3.83029
867	21954	3.66869
868	3564	0.439763
868	11259	1.81837
868	19782	3.41751
868	20017	3.34689
868	20513	3.33681
868	21233	2.30757
868	22200	4.3089
869	17475	6.4
869	24176	2.08965
869	24291	2.21089
869	24483	2.6263
869	24612	2.95244
869	24863	3.33456
869	24934	3.45694
870	9255	1.60933
870	10505	1.91583
870	11858	2.00176
870	16748	3.06664
870	19345	3.74481
870	20877	4.32985
870	21280	5.59487
871	12022	0.614265
871	19112	1.82843
871	20102	2.29362
871	21030	4.72633
871	22780	3.60387
871	23125	3.98296
871	23574	4.34509
872	18531	1.21472
872	21453	0.968501
872	22459	1.67686
872	24114	3.32807
872	24220	3.64885
872	24241	3.37148
872	24590	3.6745
873	4259	0.771768
873	21442	0.835226
873	22020	1.63865
873	23117	2.41552
873	24311	3.37592
873	24688	3.81557
873	24700	3.81557
874	4613	1.26576
874	5346	2.26274
874	13555	1.9021
874	16431	2.94771
874	18337	3.30093
874	19636	3.47183
874	19883	3.7799
875	16261	0.6145
875	21503	2.38046
875	22531	3.23898
875	22566	3.22125
875	22763	3.27698
875	23555	6.06316
875	23829	3.93607
876	21581	0.6096
876	23775	4.51228
876	24016	2.44557
876	24594	3.17385
876	24648	3.52615
876	24769	3.59977
876	24981	3.92311
877	5832	2.26274
877	17737	1.43561
877	17938	1.61633
877	19247	2.31187
877	21903	3.38349
877	22936	3.94859
877	23007	3.97234
878	15448	0.114732
878	20351	1.8146
878	21452	0.874459
878	22092	2.98951
878	22473	3.12065
878	23160	3.84831
878	24481	4.78044
879	12946	2.4345
879	13537	4.15692
879	15295	2.2611
879	17715	2.80291
879	17831	3.01246
879	18087	2.79229
879	19604	3.36498
880	15025	2.0372
880	16665	2.56508
880	17610	2.61558
880	18382	1.00009
880	18516	2.83959
880	19325	3.27311
880	20015	3.33766
881	7194	0.193811
881	13780	0.193093
881	22026	2.03307
881	23041	2.71302
881	23953	3.75759
881	23954	3.82323
881	24272	3.95436
882	1939	0.248004
882	20986	1.01798
882	23281	2.82865
882	23338	2.55402
882	23387	2.66044
882	24025	3.49172
882	24222	3.86741
883	18629	1.64528
883	21094	1.2846
883	23372	2.85603
883	23400	2.89199
883	23605	3.25067
883	23673	3.13212
883	23687	3.25282
884	21074	0.0177041
884	22661	1.82677
884	22702	1.95063
884	24039	2.58807
884	24179	2.93238
884	24809	3.50953
884	24960	3.84316
885	2950	1.14423
885	8164	1.51761
885	13694	2.30814
885	14003	2.04596
885	15232	2.48113
885	19235	3.52701
885	19737	3.64416
886	4420	2.26274
886	20810	0.984292
886	22077	1.78393
886	23159	2.89987
886	24116	3.49661
886	24263	3.67945
886	24359	3.82408
887	8914	2.7
887	14615	0.690301
887	18928	1.73648
887	22426	3.42141
887	22479	3.47601
887	22786	3.63378
887	23104	3.71025
888	4525	2.26274
888	4603	0.656359
888	17723	2.288
888	18466	2.61945
888	21501	3.75426
888	21830	3.67442
888	21887	3.67574
889	8096	0.732542
889	14497	1.92576
889	18381	2.94849
889	19828	3.27483
889	20961	3.53553
889	22361	4.2511
889	23456	2.94146
890	11342	2.10136
890	13116	1.87952
890	16577	2.66711
890	17400	2.70031
890	18127	3.02773
890	19559	3.49228
891	10434	1.4416
891	10723	1.48897
891	14110	2.30274
891	17229	2.80729
891	17277	0.807317
891	20477	3.64267
891	22875	4.98496
892	15364	0.38634
892	17769	0.830559
892	21909	4.07778
892	22524	3.24214
892	23254	3.91231
892	23422	3.94346
892	23862	4.35342
893	11629	1.30835
893	15002	1.99252
893	16728	5.80948
893	17911	2.48374
893	20170	3.54581
893	20553	3.61524
893	20976	3.72256
894	6472	0.211323
894	17697	1.94629
894	19023	2.48937
894	21711	3.94543
894	22140	3.91145
894	22569	4.16436
894	23964	2.07544
895	3545	1.21098
895	4893	1.61265
895	11212	2.27661
895	12245	1.98397
895	15191	2.86516
895	17530	3.25362
895	18939	3.46525
896	5340	1.17518
896	7662	1.58637
896	14582	2.54521
896	18954	3.51156
896	19572	3.71478
896	21154	4.13513
896	21398	1.60621
897	1324	1.49986
897	1718	1.96775
897	2784	1.84671
897	7048	2.7
897	11298	2.94024
897	18400	4.02577
897	18444	4.3879
898	16624	0.560349
898	16750	2.78395
898	19481	1.87563
898	22074	2.93098
898	22144	3.02514
898	23487	3.60647
898	24412	4.66966
899	10683	0.133903
899	20007	1.42103
899	20252	1.58195
899	21365	2.34649
899	23451	3.51481
899	23757	3.72341
899	23843	3.94791
900	6016	1.63404
900	15049	2.721
900	15623	2.75589
900	18625	3.16325
900	20731	3.77676
900	21188	3.95857
901	4276	0.0608804
901	20349	0.962775
901	22630	1.5204
901	23511	2.22453
901	24831	4.06388
901	24844	4.3209
901	24978	4.50633
902	14785	1.1995
902	22719	1.62926
902	23300	2.24534
902	23519	2.75405
902	23866	2.98325
902	24319	3.46511
902	24441	3.59407
903	10455	0.263542
903	10456	3.16228
903	20795	0.284816
903	24632	3.71348
903	24927	4.13327
903	24949	4.22268
903	24988	4.05062
904	7437	0.949785
904	14145	1.66684
904	17516	2.72432
904	20501	3.25058
904	21761	4.03835
904	21769	4.03835
904	23273	1.79309
905	21568	5.9736
905	23312	0.912699
905	23993	1.94304
905	24711	3.19892
905	24848	3.45582
905	24967	3.58782
905	24976	3.58774
906	8759	2.7
906	23700	2.27308
906	24042	2.41985
906	24153	2.66853
906	24487	2.94567
906	24497	3.04045
906	24624	3.32091
907	15656	1.75362
907	18619	2.60766
907	19109	2.84701
907	19322	2.87156
907	19568	3.00115
907	21496	3.58724
908	5781	2.26274
908	16005	0.0835381
908	16797	0.177298
908	23137	3.94709
908	23267	3.93679
908	23639	4.26468
908	23660	4.25882
909	2378	0.905735
909	11124	2.32347
909	14270	2.31714
909	14670	4.68722
909	15101	3.21309
909	18918	3.97379
909	19546	3.935
910	3411	0.979293
910	3991	0.541796
910	12494	1.42742
910	19867	2.9114
910	20772	3.59098
910	20791	3.50377
910	21526	3.71357
911	22771	1.54798
911	22970	1.59812
911	23576	2.4751
911	24274	3.41857
911	24518	3.63474
911	24737	2.44976
911	24777	3.9953
912	10289	3.16228
912	23618	1.1117
912	24324	2.31664
912	24816	3.05328
912	24990	3.40083
912	24996	3.40797
912	24997	3.38809
913	15366	0.98457
913	16928	1.30352
913	21998	3.49413
913	22231	3.62867
913	22315	3.62867
913	22372	3.62867
914	23024	1.61543
914	23572	2.60618
914	23960	2.63876
914	24073	1.6436
914	24095	2.83304
914	24433	3.2488
914	24840	3.72681
915	9900	0.800499
915	13575	0.683166
915	19587	2.4235
915	20500	4.67439
915	22748	3.89292
915	23513	4.32055
915	23538	4.54772
916	23897	1.65244
916	23902	1.60006
916	24209	2.12382
916	24338	2.27436
916	24667	2.65243
916	24832	3.06167
916	24972	3.30414
917	6371	0.617798
917	11748	1.44148
917	17657	2.73505
917	18258	2.09121
917	20975	3.49455
