15000	114375
4104	7052	3.64829
4104	9460	1.70664
4104	10664	2.26958
4104	12337	2.87001
4104	12937	3.62801
4104	13169	3.63718
4104	13965	4.47432
4104	14034	4.73339
4105	6892	0.620326
4105	7317	0.698864
4105	10054	1.92056
4105	12728	3.7239
4105	12900	4.32716
4105	13016	4.10281
4105	13306	4.24453
4105	13348	4.25899
4105	13791	4.73002
4106	6011	3.16228
4106	13326	0.838469
4106	14212	2.67152
4106	14308	2.85429
4106	14423	2.92106
4106	14488	3.21347
4106	14729	3.74737
4106	14788	3.89943
4106	14904	4.15812
4107	6784	2.74709
4107	8176	2.43487
4107	9305	2.92367
4107	9564	3.27128
4107	11245	3.6436
4107	11625	3.83506
4108	4131	0.45724
4108	9863	2.13718
4108	11624	3.92439
4108	12977	3.65857
4108	13191	3.65336
4108	13557	4.50228
4108	14031	4.63067
4108	14086	4.83279
4109	6884	3.64829
4109	7353	0.155009
4109	8697	0.161289
4109	13898	4.03479
4109	13993	4.23062
4109	14133	4.64432
4109	14582	5.21471
4109	14663	5.44159
4110	4175	2.29235
4110	5370	2.7
4110	5560	2.62586
4110	9056	3.19774
4110	9808	3.09245
4110	9947	3.36096
4110	10439	3.91835
4110	11671	3.99276
4111	6953	1.49212
4111	7382	1.99208
4111	9703	2.52639
4111	10525	2.97111
4111	10782	3.16166
4111	11208	3.10212
4111	12463	3.83201
4111	12491	3.78985
4112	5799	3.16228
4112	6284	0.0583988
4112	11870	1.59523
4112	12402	1.87565
4112	12666	2.80434
4112	13771	4.12113
4112	14302	4.6091
4112	14361	4.58067
4112	14420	4.65549
4113	13124	0.360221
4113	13146	0.4202
4113	14371	3.55646
4113	14440	3.15128
4113	14719	3.82475
4113	14764	4.09748
4113	14785	4.07036
4113	14814	4.19882
4113	14856	4.19401
4114	4268	0.06518
4114	5085	0.850404
4114	9399	1.0124
4114	11653	2.86712
4114	13266	2.60543
4114	13588	4.55552
4114	13818	4.59369
4114	14137	5.06809
4114	14323	5.28759
4115	4463	1.13786
4115	4969	1.12177
4115	8754	1.88861
4115	10247	2.71051
4115	12366	3.97729
4115	12687	4.10141
4115	12738	4.23835
4115	13619	5.12421
4116	6291	1.66403
4116	9384	2.6456
4116	10521	3.26275
4116	11731	3.5537
4116	11763	3.65065
4116	12391	4.09137
4116	12594	4.12309
4117	12255	0.747234
4117	12661	0.815676
4117	13013	4.50619
4117	14035	3.10905
4117	14146	3.43222
4117	14383	3.63769
4117	14456	3.85726
4117	14575	3.97311
4117	14880	4.72812
4118	4801	1.82712
4118	5254	1.01372
4118	8088	2.10177
4118	11730	3.49251
4118	12878	4.37215
4118	12917	4.36602
4118	12965	4.16725
4119	6921	0.249754
4119	8997	4.68722
4119	12331	0.49295
4119	13716	2.52655
4119	14248	3.56154
4119	14551	3.85423
4119	14760	4.28163
4119	14872	4.67003
4119	14897	4.66333
4120	6677	2.81998
4120	6850	1.0365
4120	9164	1.54911
4120	10373	2.00364
4120	11643	3.07533
4120	11876	3.32592
4120	12578	3.77569
4120	13303	4.58408
4120	13646	4.94973
4121	4271	2.37479
4121	7094	1.87235
4121	8540	2.31843
4121	9104	2.43232
4121	10469	3.17084
4121	11347	4.08484
4121	11891	3.849
4121	12109	3.72899
4121	13036	4.55328
4122	13849	1.8764
4122	13911	1.9295
4122	14251	2.68926
4122	14397	3.01717
4122	14410	3.44095
4122	14419	3.01092
4122	14679	3.73641
4122	14756	3.77808
4122	14895	4.26374
4123	10015	5.80948
4123	12265	0.943129
4123	13111	1.367
4123	13681	2.41729
4123	14353	3.5628
4123	14469	3.72825
4123	14577	3.83501
4123	14699	4.1047
4123	14807	4.34333
4124	9101	1.26334
4124	9937	1.85348
4124	10443	6.4
4124	11618	2.35066
4124	12306	3.04167
4124	13009	3.71475
4124	13237	3.76031
4124	13320	3.74194
4124	13867	4.57387
4125	6158	1.38077
4125	7627	1.4906
4125	10897	1.87776
4125	11322	3.39613
4125	11495	3.27138
4125	11822	3.36439
4125	12261	3.61403
4125	12521	3.78811
4125	12856	3.9946
4126	4187	2.12069
4126	5615	2.59352
4126	6189	2.26052
4126	8497	3.29327
4126	9569	3.71344
4126	9714	3.66901
4126	12240	4.37497
4126	12576	4.32404
4127	6222	0.531525
4127	9614	5.80948
4127	12764	2.67625
4127	13040	3.46866
4127	13350	3.59304
4127	13879	4.28077
4127	13949	4.52582
4127	14174	4.81374
4128	9041	0.0235669
4128	11621	2.51676
4128	12779	0.00327672
4128	14715	3.67182
4128	14754	3.7778
4128	14774	3.92758
4128	14875	4.02041
4128	14969	4.42916
4128	14979	4.44646
4129	4744	2.7
4129	12852	0.203809
4129	13124	0.653059
4129	13648	1.60954
4129	14719	4.11759
4129	14764	4.39032
4129	14785	4.36319
4129	14814	4.49166
4129	14856	4.48684
4130	7885	0.340904
4130	9868	0.618898
4130	10277	1.91321
4130	11673	1.86794
4130	12165	2.31299
4130	13438	3.60898
4130	14295	4.97081
4130	14297	5.02281
4130	14598	5.55667
4131	6732	0.929439
4131	7478	1.14486
4131	12977	3.75672
4131	13191	3.75152
4131	13557	4.60044
4131	14031	4.72882
4131	14086	4.93095
4131	14982	3.80246
4132	13889	1.49785
4132	13989	1.96101
4132	14242	2.54567
4132	14364	2.60276
4132	14496	2.8012
4132	14560	3.04021
4132	14573	3.02598
4132	14602	3.3313
4132	14752	3.49402
4133	5745	1.40253
4133	8060	1.97367
4133	9865	2.45915
4133	11744	3.41644
4133	12199	3.68168
4133	12281	3.78884
4133	12300	3.78884
4133	12385	5.73384
4133	12444	3.78884
4134	6103	2.12832
4134	7323	2.44124
4134	7347	2.88045
4134	8867	4.68722
4134	9089	3.02637
4134	10780	3.53835
4134	12435	4.55517
4134	12531	4.743
4135	12799	1.59937
4135	13443	2.60288
4135	13579	2.78945
4135	13838	3.03999
4135	13920	3.33634
4135	14108	3.47169
4135	14113	3.74268
4135	14131	3.71766
4135	14272	3.73443
4136	7044	0.278422
4136	11333	2.28287
4136	12314	3.12072
4136	13923	4.49159
4136	13928	4.57263
4136	14182	4.49516
4136	14233	4.7406
4136	14715	4.13481
4137	5003	2.7
4137	8329	0.0136505
4137	13950	2.48095
4137	14052	2.62517
4137	14204	3.09002
4137	14502	3.54672
4137	14559	3.68731
4137	14768	4.2821
4137	14891	4.57579
4138	10286	2.96886
4138	10537	1.07051
4138	12755	2.60571
4138	13071	3.31086
4138	13152	2.89066
4138	13219	3.48026
4138	13482	3.61167
4138	13546	3.32715
4138	13877	4.00317
4139	4927	0.829539
4139	8827	1.07074
4139	10623	1.47998
4139	13345	3.36302
4139	13577	2.63811
4139	13677	4.0213
4139	13845	4.16578
4139	13878	4.21201
4139	14570	5.15764
4140	8962	2.53825
4140	11001	1.06046
4140	11989	1.8737
4140	12549	2.26013
4140	13101	2.85833
4140	13449	3.4335
4140	13991	4.09832
4140	14040	4.35778
4140	14063	4.35778
4141	6547	0.155486
4141	11537	1.36897
4141	11670	1.49706
4141	13089	3.60281
4141	13504	3.67953
4141	13649	4.01904
4141	14298	4.92658
4141	14307	2.36656
4141	14372	5.05056
4142	9673	3.4018
4142	13257	1.34522
4142	13370	1.25323
4142	13974	2.4904
4142	14446	3.42983
4142	14632	3.83876
4142	14639	3.70842
4142	14808	4.02944
4142	14825	4.2047
4143	6099	1.03032
4143	6344	3.16228
4143	9656	2.32916
4143	10114	2.609
4143	11277	3.40561
4143	11699	3.50787
4143	11794	3.6206
4143	12351	3.77284
4143	12703	4.0246
4144	8152	0.305207
4144	8999	0.60672
4144	9783	1.41906
4144	12114	3.63174
4144	13343	3.62661
4144	13855	4.32158
4144	13869	4.38105
4144	14101	4.63021
4144	14207	5.00956
4145	6546	2.54446
4145	9198	3.28033
4145	9976	3.94437
4145	11836	4.56901
4145	11890	4.53946
4146	7152	2.37583
4146	7542	2.18727
4146	10092	3.2954
4146	11074	3.90542
4146	12575	5.01404
4146	12721	5.15085
4146	14762	3.32006
4147	11078	2.07595
4147	11627	2.4413
4147	13021	3.76605
4147	13191	3.37425
4147	13368	3.41653
4147	14031	4.35155
4147	14086	4.55368
4147	14347	2.57731
4148	7705	1.58335
4148	8383	1.45512
4148	10074	2.60386
4148	10825	2.29583
4148	11782	3.09086
4148	11797	3.00984
4148	13442	4.2416
4148	13527	4.31125
4148	13535	4.31216
4149	8312	1.47216
4149	10676	2.3145
4149	11201	2.66346
4149	11213	3.36084
4149	12808	4.16666
4149	13432	4.67292
4149	13518	4.67292
4149	14197	2.93517
4150	4711	2.23056
4150	7592	2.70952
4150	8066	3.39318
4150	8572	3.10085
4150	9551	3.33286
4150	11067	4.19521
4150	11117	4.07253
4150	14817	3.56911
4151	8819	0.0121369
4151	10546	0.443398
4151	13240	2.70134
4151	14186	3.61145
4151	14289	4.1442
4151	14580	4.2658
4151	14593	4.74334
4151	14624	4.37833
4152	6894	2.29382
4152	8204	2.53534
4152	9651	3.33144
4152	9892	3.21884
4152	10018	2.86133
4152	10041	2.8521
4152	11167	3.51023
4152	11365	1.01132
4152	11443	3.69689
4153	14337	3.70772
4153	14449	2.15381
4153	14554	2.38054
4153	14653	2.68984
4153	14707	2.773
4153	14959	3.58134
4153	14977	3.56369
4153	14989	3.61182
4153	14998	3.54612
4154	11932	2.95503
4154	13178	1.13196
4154	13257	1.16781
4154	14446	3.25241
4154	14632	3.66135
4154	14639	3.53101
4154	14688	3.67617
4154	14808	3.85202
4154	14825	4.02728
4155	10511	2.93969
4155	12717	1.25668
4155	12845	1.52627
4155	14104	3.71208
4155	14379	4.09975
4155	14619	4.52425
4155	14622	4.56417
4155	14635	4.57325
4156	5137	0.455047
4156	5878	0.602536
4156	10742	1.76526
4156	12628	3.44554
4156	12921	5.90026
4156	13315	4.14756
4156	13558	4.43829
4156	13827	4.58817
4156	13883	4.8576
4157	9918	1.33188
4157	10142	1.40826
4157	12038	2.75261
4157	13377	3.47125
4157	13493	3.70389
4157	13508	3.41163
4157	13674	4.10804
4157	13874	4.11242
4157	14968	4.3238
4158	4593	1.8055
4158	5981	1.97073
4158	6753	2.26413
4158	8383	4.68722
4158	10670	3.68196
4158	11000	3.90679
4158	11996	4.48994
4158	12971	4.82621
4159	10496	4.01222
4159	11014	0.764558
4159	11871	1.90497
4159	12399	2.76408
4159	12867	2.53171
4159	13764	3.97917
4159	13802	3.83875
4159	14089	4.24298
4159	14144	4.27378
4160	11637	0.439263
4160	13093	1.93706
4160	13150	2.5034
4160	13811	3.2312
4160	13830	3.37882
4160	14314	4.09016
4160	14322	4.17355
4160	14497	4.54655
4161	4458	2.44403
4161	4638	2.55307
4161	5179	2.68531
4161	5264	2.16347
4161	7788	2.76668
4161	8020	2.98243
4161	11751	4.29817
4162	6147	1.55335
4162	6253	1.30347
4162	7773	1.62381
4162	12209	3.62234
4162	12235	3.33109
4162	12494	4.2088
4162	12520	3.92174
4162	12765	3.81257
4163	12870	6.84735
4163	13973	1.81892
4163	14205	2.48426
4163	14408	2.80616
4163	14480	2.96914
4163	14591	3.29275
4163	14669	3.45382
4163	14742	3.66827
4163	14779	3.81037
4164	4755	2.7
4164	14618	2.40585
4164	14725	2.83831
4164	14745	2.72177
4164	14829	3.07625
4164	14863	3.27107
4164	14874	3.24811
4164	14908	3.20408
4164	14981	3.54479
4165	6074	2.12894
4165	8255	2.46333
4165	9263	3.25945
4165	10427	3.09356
4165	11314	3.74361
4165	11396	3.76625
4165	12452	4.36296
4165	14415	2.7428
4166	8314	1.94033
4166	10184	2.69285
4166	10443	2.67076
4166	10554	2.63879
4166	10584	2.93009
4166	11459	3.29659
4166	12158	3.26662
4166	12291	3.73963
4166	13017	4.39096
4167	11267	0.0279689
4167	12641	0.237907
4167	13786	2.57927
4167	14189	1.75742
4167	14313	3.72821
4167	14548	4.23865
4167	14680	4.41696
4167	14716	4.53113
4167	14748	4.5311
4168	13087	1.13991
4168	13758	2.04807
4168	14265	2.72822
4168	14360	3.15044
4168	14628	3.58795
4168	14684	3.75965
4168	14710	3.78488
4168	14826	4.10351
4169	4229	1.25126
4169	9378	3.1704
4169	10725	3.18661
4169	12039	2.96748
4169	12160	3.75051
4169	12192	3.74214
4169	12635	3.87573
4169	13401	4.60173
4170	13059	1.17701
4170	13301	1.65891
4170	13420	2.74348
4170	13678	2.46846
4170	14200	3.29758
4170	14245	3.53619
4170	14474	4.11759
4170	14476	4.00598
4170	14481	4.04187
4171	11534	0.742082
4171	12183	4.431
4171	12590	1.41893
4171	12788	1.12884
4171	14162	3.23775
4171	14503	4.10562
4171	14651	4.40054
4171	14666	4.41427
4171	14771	4.8542
4172	4354	2.7
4172	6989	0.114529
4172	12731	0.759583
4172	12879	1.54431
4172	14371	3.75755
4172	14734	4.14892
4172	14972	4.67989
4172	14978	4.69568
4172	14992	4.60084
4173	7401	1.69867
4173	7516	1.60082
4173	8796	2.33266
4173	10945	3.42691
4173	11191	3.33075
4173	11676	3.80383
4173	11713	3.78164
4173	12069	4.32473
4173	14670	2.98562
4174	7690	0.331822
4174	9562	1.08578
4174	12613	3.14237
4174	12936	3.21572
4174	13596	3.93428
4174	13668	4.11257
4174	13740	4.24326
4174	13828	4.2342
4174	14025	2.50616
4175	4837	2.62754
4175	5164	2.56237
4175	5307	2.7
4175	6075	2.46284
4175	6976	2.95981
4175	9808	3.43356
4175	9947	3.70207
4175	10439	4.25947
4176	6880	1.10231
4176	7621	1.81532
4176	7843	1.59899
4176	8801	1.82608
4176	9066	2.03433
4176	12342	3.4495
4176	13070	3.71186
4176	13242	3.97023
4176	13977	4.79137
4177	12146	1.12524
4177	12993	2.46721
4177	13413	2.53341
4177	13944	3.35319
4177	13963	3.35911
4177	14043	3.43764
4177	14248	3.57487
4177	14262	3.91799
4177	14509	4.10748
4178	8186	0.960073
4178	10682	1.65032
4178	11115	7.63675
4178	11793	3.03163
4178	11904	2.7517
4178	12090	3.06226
4178	13404	4.0361
4178	13770	4.40798
4178	13943	4.39994
4179	8027	4.15692
4179	11265	0.2525
4179	12910	2.14316
4179	13144	2.18267
4179	13635	2.88767
4179	13717	3.26095
4179	13880	3.37939
4179	14744	4.94177
4179	14876	5.25189
4180	7671	0.634838
4180	12350	0.665355
4180	13817	2.87739
4180	14468	3.69393
4180	14547	3.74958
4180	14597	4.00365
4180	14794	4.16013
4180	14855	4.49348
4180	14864	4.51512
4181	10198	0.0885366
4181	12407	0.771314
4181	13915	1.72666
4181	14106	3.08276
4181	14165	3.66595
4181	14310	3.82161
4181	14422	3.82463
4181	14523	4.1775
4181	14898	4.86911
4182	4450	2.7
4182	9682	0.150819
4182	11312	0.780196
4182	11715	1.07177
4182	13948	3.98896
4182	14206	4.03858
4182	14529	4.80299
4182	14563	4.70798
4182	14599	4.75872
4183	13434	1.34341
4183	14064	2.60346
4183	14221	2.70611
4183	14288	3.02677
4183	14414	3.12858
4183	14437	3.23449
4183	14443	3.5175
4183	14590	3.6228
4183	14678	3.82425
4184	6211	3.16228
4184	7221	0.621424
4184	10611	0.648835
4184	13547	2.80858
4184	13657	3.06844
4184	14292	4.23597
4184	14415	4.15265
4184	14441	4.28794
4184	14631	4.47626
4185	5153	2.7
4185	13258	1.89161
4185	13496	2.41852
4185	13781	2.93279
4185	13936	3.28611
4185	13937	3.30274
4185	14008	3.36843
4185	14071	3.52186
4185	14099	3.58228
4186	11117	3.06792
4186	12841	0.339754
4186	14149	2.17835
4186	14586	3.25792
4186	14642	3.08238
4186	14801	3.68377
4186	14809	3.65477
4186	14937	4.02992
4186	14962	4.07315
4187	5491	2.5107
4187	5949	2.28572
4187	7794	2.91287
4187	8497	3.22763
4187	8542	2.19677
4187	9611	3.32969
4187	9714	3.60337
4187	12240	4.30933
4188	5975	1.80838
4188	6230	1.13222
4188	7091	3.64829
4188	9753	2.82053
4188	10252	2.86583
4188	10501	2.99985
4188	11082	3.51161
4188	12769	4.40875
4188	13192	4.75282
4189	13688	1.35345
4189	14085	2.15272
4189	14272	2.73864
4189	14336	2.93134
4189	14562	3.13489
4189	14658	3.59621
4189	14837	4.08743
4189	14999	4.30535
4190	6876	3.64829
4190	9358	2.32506
4190	10002	1.75361
4190	10166	2.13937
4190	10284	2.46273
4190	12610	3.42764
4190	12639	3.67336
4190	13347	4.10281
4190	13645	4.41542
4191	10101	2.78144
4191	14050	1.86839
4191	14077	1.76511
4191	14168	2.33059
4191	14668	3.36359
4191	14753	3.45566
4191	14834	3.7407
4191	14853	3.75695
4191	14926	4.01907
4192	6879	1.46097
4192	6991	2.14479
4192	8548	2.50017
4192	8645	2.51336
4192	9378	3.24099
4192	12160	3.8211
4192	12635	3.94632
4192	12786	2.46777
4192	13401	4.67231
4193	8419	0.703165
4193	9133	0.672206
4193	10319	6.4
4193	12948	2.89984
4193	13851	3.73881
4193	14526	5.00586
4193	14579	4.82254
4193	14941	5.6722
4194	9881	5.80948
4194	12296	1.1005
4194	12857	2.10506
4194	13296	2.5442
4194	13713	3.05584
4194	14042	3.67979
4194	14096	3.66503
4194	14229	4.07639
4194	14254	4.07349
4195	9426	3.34981
4195	10737	3.33768
4195	10850	3.51595
4195	11026	3.84196
4195	12479	4.63357
4195	13516	3.97763
4196	8545	0.292326
4196	13089	2.90531
4196	13143	2.64364
4196	13476	3.57312
4196	13504	2.98203
4196	13649	3.32154
4196	14298	4.22908
4196	14372	4.35306
4196	14902	3.89437
4197	7850	1.81181
4197	8544	2.54538
4197	9383	3.1176
4197	10430	3.24866
4197	11420	3.26244
4197	12357	4.04907
4197	12539	4.37628
4198	8479	2.02398
4198	8630	1.96855
4198	8917	4.68722
4198	9537	2.73896
4198	9843	2.95063
4198	12097	3.91956
4198	13106	4.56427
4198	13110	4.53141
4199	12195	0.909009
4199	12369	3.81046
4199	13573	2.86006
4199	13582	2.8365
4199	13774	3.26526
4199	13959	3.60214
4199	13996	3.62786
4199	14007	3.60081
4199	14018	3.60655
4200	6947	0.0593905
4200	7051	0.149257
4200	11732	3.0749
4200	13592	3.65195
4200	13695	3.76168
4200	13789	3.69138
4200	13952	4.23389
4200	14199	4.19489
4200	14421	4.55757
4201	8209	0.523723
4201	12042	0.471492
4201	12714	0.875057
4201	14011	3.05647
4201	14162	3.10726
4201	14428	3.82309
4201	14503	3.97513
4201	14651	4.27005
4201	14771	4.72371
4202	5653	1.41391
4202	7468	1.29129
4202	8692	2.63244
4202	9921	2.42072
4202	10638	3.11562
4202	11106	3.18997
4202	11729	3.46007
4202	13127	4.66552
4202	13200	4.74289
4203	6027	3.16228
4203	9189	3.15198
4203	9705	2.78618
4203	10653	3.0893
4203	11539	3.78557
4203	11691	3.66457
4203	11702	3.74757
4203	12302	4.07483
4204	6826	2.63015
4204	8433	2.71308
4204	9416	0.76916
4204	9528	2.78131
4204	10182	4.03722
4204	11796	4.32716
4204	12022	4.13926
4205	6783	0.00440729
4205	7108	0.138819
4205	12424	3.23338
4205	12735	3.46516
4205	13234	3.80643
4205	13613	4.35837
4205	13733	4.60829
4205	13778	4.68511
4206	8214	0.767669
4206	9917	0.672167
4206	13562	2.22454
4206	13932	2.8104
4206	14149	3.15061
4206	14809	4.62703
4206	14937	5.00218
4206	14962	5.04541
4207	4923	0.478568
4207	8494	2.07628
4207	10888	2.40961
4207	10934	2.23508
4207	11262	2.2687
4207	12089	3.10633
4207	12824	3.4976
4207	13205	3.71413
4207	13871	4.51371
4208	5362	2.02242
4208	6023	2.28114
4208	9252	3.1355
4208	9416	3.48417
4208	9755	3.66262
4208	9904	3.56858
4208	11746	4.1554
4208	12303	5.93919
4209	4280	2.7
4209	8758	2.2904
4209	10906	3.23901
4209	11426	3.55458
4209	12529	4.06951
4209	12821	4.26314
4209	12895	4.26296
4210	7856	0.827311
4210	11769	1.23311
4210	12174	1.77695
4210	13585	3.58449
4210	13682	3.81952
4210	14014	4.28453
4210	14084	4.38698
4210	14164	4.3871
4211	14234	1.60426
4211	14483	2.22564
4211	14821	3.0565
4211	14851	3.29386
4211	14877	3.43161
4211	14900	3.43432
4211	14942	3.58441
4211	14986	3.71429
4212	5790	0.0376108
4212	9944	0.516514
4212	12666	2.83048
4212	12875	2.84443
4212	13771	4.14727
4212	14302	4.63524
4212	14361	4.60681
4212	14420	4.68163
4212	14505	2.54547
4213	10801	2.74575
4213	11322	3.27963
4213	11495	3.15487
4213	11822	3.24789
4213	12261	3.49752
4213	12521	3.6716
4213	12856	3.8781
4213	13757	3.69543
4214	11886	1.55319
4214	12471	2.44068
4214	13121	3.02778
4214	13644	3.37234
4214	13815	3.90697
4214	13901	3.94079
4214	14201	4.28057
4214	14365	4.5195
4215	4374	2.7
4215	7350	1.09224
4215	13085	1.89794
4215	13144	2.26993
4215	13184	2.87883
4215	13349	2.44467
4215	13717	3.34821
4215	14744	5.02902
4215	14876	5.33915
4216	6855	0.132749
4216	11235	1.16437
4216	12524	1.86795
4216	12833	2.19295
4216	13695	3.46219
4216	13789	3.39189
4216	13952	3.93441
4216	14199	3.8954
4216	14421	4.25809
4217	5947	1.40635
4217	6348	1.69678
4217	8540	4.68722
4217	9854	2.79222
4217	10791	2.85249
4217	11340	3.35852
4217	11928	3.76622
4217	12512	4.00693
4217	13119	4.4205
4218	7463	0.23247
4218	10559	3.72327
4218	10646	1.92705
4218	12892	3.93199
4218	13019	3.49282
4218	13064	3.88281
4218	14066	4.96994
4218	14358	5.36057
4219	8929	0.16377
4219	11790	1.96574
4219	11868	1.97867
4219	11989	2.28785
4219	13449	3.84765
4219	13991	4.51246
4219	14040	4.77193
4219	14063	4.77193
4219	14522	2.59083
4220	5351	2.7
4220	6604	0.249398
4220	9341	1.0518
4220	11154	2.47725
4220	13345	3.28338
4220	13677	3.94166
4220	13845	4.08614
4220	13878	4.13237
4220	14570	5.078
4221	4891	1.46361
4221	5646	2.18767
4221	8700	2.92465
4221	9004	3.17868
4221	10591	3.50069
4221	11033	2.17835
4221	12098	4.35751
4221	13102	5.12895
4222	5110	2.7
4222	6121	3.16228
4222	6504	2.6555
4222	7033	2.90752
4222	7375	2.61321
4222	10966	4.49095
4222	11857	4.70527
4222	12064	5.05302
4223	5599	0.380176
4223	10335	3.87033
4223	12414	2.71404
4223	12504	2.81138
4223	12570	2.8989
4223	12926	3.35785
4223	13480	3.5375
4223	13590	3.91391
4223	14198	4.68624
4224	10722	0.462353
4224	12583	1.71615
4224	13299	2.73761
4224	13559	3.26456
4224	14010	3.55945
4224	14202	4.26054
4224	14225	3.99926
4224	14384	4.30008
4224	14616	2.72513
4225	7529	0.26974
4225	8785	0.108614
4225	11001	2.00003
4225	11790	2.49116
4225	12753	2.3683
4225	13101	3.79789
4225	13991	5.03788
4225	14040	5.29735
4225	14063	5.29735
4226	7980	4.15692
4226	8707	1.46101
4226	9712	1.95455
4226	9847	1.64448
4226	11951	3.66467
4226	13277	4.35513
4226	13931	5.13835
4226	14068	5.39782
4227	5000	1.07857
4227	10188	2.88231
4227	10768	2.88556
4227	10945	3.11315
4227	11439	3.3715
4227	11676	3.49007
4227	11713	3.46788
4227	12069	4.01097
4227	13020	2.53257
4228	4644	1.69155
4228	8718	2.0348
4228	8772	2.14215
4228	8781	2.40233
4228	11305	3.40255
4228	11518	3.30948
4228	11785	3.62179
4228	13537	4.64875
4229	8645	2.5477
4229	10725	3.29153
4229	11380	3.66681
4229	12160	3.85544
4229	12192	3.84707
4229	12635	3.98066
4229	13401	4.70666
4230	4309	0.21755
4230	8462	1.18911
4230	9294	0.0259465
4230	13180	3.64444
4230	13655	4.66698
4230	13709	4.38607
4230	13972	4.94065
4230	14246	5.22924
4231	5308	2.7
4231	11346	2.00086
4231	12457	2.61831
4231	12552	2.98716
4231	12632	2.854
4231	12649	3.04474
4231	13004	3.34915
4231	13134	3.6281
4231	13536	3.81768
4232	4619	2.2174
4232	5636	2.47446
4232	7413	2.3415
4232	7510	2.02261
4232	8527	2.94796
4232	10328	3.48376
4232	10547	3.51808
4232	11972	3.97093
4233	4901	1.06035
4233	7062	3.64829
4233	8281	1.85826
4233	10156	2.30983
4233	11935	3.54298
4233	12272	3.50323
4233	12805	3.91754
4233	12860	4.09182
4233	13068	4.016
4234	5162	0.0386016
4234	9746	0.0379738
4234	9759	2.90474
4234	11095	1.00418
4234	13673	3.98398
4234	13807	4.30502
4234	13922	4.54945
4234	14294	5.13235
4234	14485	5.24837
4235	4361	2.23986
4235	5529	2.30595
4235	8341	2.8964
4235	9230	3.20233
4235	9375	3.48374
4235	10897	3.93972
4235	11118	3.94852
4235	12705	6.46863
4236	6256	3.16228
4236	11701	0.0547471
4236	12730	0.852112
4236	13094	1.28463
4236	14609	4.12385
4236	14637	4.05742
4236	14761	4.5247
4236	14812	4.57905
4236	14878	4.82633
4237	5848	0.105587
4237	12484	1.59884
4237	12601	1.66337
4237	13319	2.50533
4237	13720	2.87624
4237	14095	3.59272
4237	14170	3.76455
4237	14279	4.05962
4237	14439	4.13377
4238	9490	5.23832
4238	11460	0.447041
4238	12257	1.49565
4238	12799	2.17431
4238	13838	3.61492
4238	13920	3.91128
4238	14108	4.04663
4238	14113	4.31761
4238	14131	4.29259
4239	5686	1.1332
4239	7936	1.9301
4239	8186	2.00462
4239	9502	2.27609
4239	12090	4.65753
4239	12950	5.11083
4239	13943	5.99521
4240	8314	4.68722
4240	11877	0.292252
4240	13087	1.62929
4240	13353	1.54711
4240	14360	3.63982
4240	14628	4.07733
4240	14684	4.24903
4240	14710	4.27426
4240	14826	4.59288
4241	5486	0.734136
4241	7300	1.46346
4241	10387	2.34195
4241	11599	3.65041
4241	11992	3.63119
4241	12128	3.84043
4241	12485	4.10629
4241	12906	4.53213
4241	14570	2.66199
4242	5070	1.40665
4242	5477	1.56853
4242	8550	3.23171
4242	8762	3.01382
4242	10329	3.12005
4242	10710	2.60688
4242	10966	3.72762
4242	11857	3.94193
4242	12064	4.28969
4243	4894	0.497841
4243	10214	2.47154
4243	12858	2.31384
4243	13438	3.12566
4243	13847	4.22458
4243	14295	4.48749
4243	14297	4.53949
4243	14598	5.07335
4244	6865	0.52273
4244	7426	1.48956
4244	10370	1.98528
4244	11197	2.57521
4244	12046	2.74582
4244	13441	4.16579
4244	13523	4.29928
4244	13852	4.63925
4244	13894	4.6229
4245	10954	1.26852
4245	11413	1.38116
4245	12198	1.97548
4245	12685	2.72469
4245	12724	2.76991
4245	12778	2.7358
4245	13597	3.75375
4245	13755	3.76874
4245	13787	3.92196
4246	11233	2.3969
4246	11523	0.0704575
4246	14212	2.75764
4246	14308	2.94041
4246	14423	3.00718
4246	14576	3.46456
4246	14729	3.83349
4246	14788	3.98555
4246	14904	4.24424
4247	6890	3.64829
4247	9034	0.113375
4247	12909	2.16869
4247	13181	2.48128
4247	13913	3.26544
4247	13935	3.5829
4247	13982	3.57472
4247	14600	4.50329
4247	14804	4.61032
4248	7784	1.84732
4248	11522	2.96796
4248	12783	3.69296
4248	14083	4.9311
4248	14535	5.67519
4248	14617	5.78653
4249	13808	3.25331
4249	14232	2.19785
4249	14326	2.35847
4249	14538	2.91483
4249	14594	3.06343
4249	14671	3.24971
4249	14701	3.34996
4249	14783	3.59812
4249	14815	3.56779
4250	8053	1.30265
4250	8463	1.75325
4250	9679	1.96914
4250	12834	2.96302
4250	12869	3.66461
4250	13790	4.78889
4250	14004	5.02195
4250	14380	5.39684
4251	6329	2.01996
4251	7107	3.64829
4251	9047	2.67396
4251	10137	2.84787
4251	11758	3.7666
4251	11930	3.77357
4251	12222	4.148
4251	12329	3.8562
4252	9481	0.020549
4252	10946	2.26364
4252	11883	0.208582
4252	14595	3.39573
4252	14734	3.83299
4252	14790	3.8164
4252	14972	4.36395
4252	14978	4.37975
4252	14992	4.28491
4253	4389	1.10328
4253	7392	1.40493
4253	9928	2.06959
4253	11959	3.51653
4253	12104	3.68047
4253	12258	4.04872
4253	12828	3.97251
4253	13177	4.50397
4253	14603	3.74085
