10000	76570
1488	9378	3.91294
1488	9384	3.91294
1488	9585	2.71304
1489	2130	1.24999
1489	4482	1.55393
1489	5062	2.39946
1489	7442	2.99132
1489	7743	3.31842
1489	8566	4.2284
1490	7474	2.3609
1490	7517	2.41557
1490	7704	2.72474
1490	8044	2.57577
1490	8400	0.834466
1490	8440	3.42441
1490	8602	3.16684
1491	2337	1.93454
1491	4774	2.34533
1491	5175	2.835
1491	5680	2.4761
1491	6520	3.12606
1491	7672	3.57401
1491	8142	3.95121
1492	9892	2.16626
1492	9898	2.23132
1492	9917	2.32254
1492	9918	2.38611
1492	9932	2.40889
1492	9960	2.46546
1492	9978	2.69292
1493	7134	1.74089
1493	8951	2.02523
1493	9246	2.51647
1493	9300	2.58776
1493	9414	2.69898
1493	9552	3.17863
1493	9688	3.66643
1494	2462	2.26274
1494	5812	1.87481
1494	6301	2.32412
1494	7101	2.60547
1494	7599	2.89076
1494	7879	3.17375
1494	8622	3.79931
1495	2124	0.860824
1495	5823	2.10057
1495	6169	1.80537
1495	8007	3.81599
1495	8254	4.05455
1495	8507	4.03092
1495	8799	2.64003
1496	5038	0.107004
1496	5991	0.85112
1496	7715	2.31577
1496	8319	2.92101
1496	8736	3.20881
1496	8839	3.42045
1496	9200	3.84408
1497	2882	2.0508
1497	3479	1.49207
1497	6995	3.06155
1497	7164	3.30125
1497	7206	3.38215
1497	7516	4.14095
1497	7559	3.38042
1498	3910	0.878976
1498	5030	1.8181
1498	6874	2.37013
1498	7964	3.3154
1498	8668	5.02883
1498	8787	4.10859
1498	8931	4.17703
1499	5327	2.88137
1499	6168	1.93639
1499	6188	2.13129
1499	6860	2.68008
1499	7482	3.09054
1499	7898	3.32146
1499	8235	3.50846
1500	3225	2.7
1500	6906	2.17452
1500	7174	2.28807
1500	7193	1.89678
1500	7226	2.1022
1500	8901	4.09607
1500	9090	4.11059
1501	3491	1.68395
1501	4674	1.64669
1501	5036	1.98783
1501	5589	2.3931
1501	6887	2.70902
1501	7420	2.73506
1501	8065	3.5126
1502	8320	2.18098
1502	8629	1.80699
1502	8791	2.49587
1502	8975	2.74488
1502	9060	2.873
1502	9155	3.11288
1502	9273	3.26061
1503	7179	0.317545
1503	7464	0.534869
1503	8692	2.13055
1503	9307	3.14034
1503	9340	3.20644
1503	9410	3.28663
1503	9624	4.05186
1504	3794	0.694164
1504	4876	3.64829
1504	6155	1.60351
1504	7657	2.70659
1504	8418	3.34821
1504	9009	4.1551
1504	9027	4.16065
1505	3839	2.05552
1505	3984	2.25242
1505	5173	2.25563
1505	6992	3.13179
1505	7097	3.41969
1505	7549	3.55319
1505	9382	5.24726
1506	2690	0.0067967
1506	6120	1.0535
1506	8031	1.78605
1506	8495	2.42988
1506	8804	2.6763
1506	9613	4.51712
1506	9970	5.25316
1507	3413	2.64547
1507	4178	2.58625
1507	5003	2.74273
1507	6260	5.23832
1507	6828	3.66866
1507	6937	3.76763
1508	6348	0.174951
1508	6932	0.308665
1508	7707	0.87532
1508	9080	3.25657
1508	9227	3.40711
1508	9594	3.96852
1508	9873	4.6771
1509	6709	2.48562
1509	6827	0.830536
1509	8826	2.72428
1509	8941	2.98187
1509	8993	3.02842
1509	8997	2.88749
1509	9640	4.21564
1510	8640	0.00172333
1510	9587	2.4902
1510	9881	3.45149
1510	9915	3.57501
1510	9927	3.57501
1510	9937	3.575
1511	2594	2.24139
1511	3080	2.18225
1511	5321	2.6481
1511	6733	3.67968
1511	7165	3.71706
1511	9048	1.91692
1512	5057	1.7148
1512	5598	1.73289
1512	6270	0.594535
1512	7611	2.79011
1512	7814	2.82251
1512	8311	3.48191
1512	8881	4.12601
1513	6499	1.68051
1513	6955	1.86851
1513	7517	2.75086
1513	7704	3.06003
1513	8440	3.75969
1513	8602	3.50213
1514	3452	2.7
1514	5133	0.221784
1514	5914	0.36171
1514	8301	2.58117
1514	9476	4.27377
1514	9578	4.49218
1514	9633	4.73764
1515	4214	3.16228
1515	8531	0.30942
1515	9621	2.70807
1515	9697	2.87333
1515	9837	3.38662
1515	9883	3.64876
1515	9922	3.7465
1516	7792	0.905123
1516	8853	1.83834
1516	8924	2.56003
1516	9269	1.549
1516	9478	3.42135
1516	9536	3.72931
1516	9767	4.21408
1517	9252	1.63978
1517	9309	1.25956
1517	9312	1.71139
1517	9400	1.61108
1517	9909	3.24384
1517	9989	3.60351
1517	9991	3.60189
1518	7109	1.00087
1518	8051	1.70072
1518	8691	1.93847
1518	8998	3.03047
1518	9075	3.30598
1518	9374	3.88138
1518	9458	3.74883
1519	9297	2.17586
1519	9316	2.26207
1519	9466	2.67636
1519	9511	2.80672
1519	9681	3.36045
1519	9701	3.38734
1519	9834	1.90794
1520	1783	2.29403
1520	4063	2.89345
1520	4690	3.07881
1520	5609	3.48942
1520	8661	2.2674
1521	9033	0.716297
1521	9267	1.12412
1521	9396	1.51062
1521	9881	3.23671
1521	9915	3.36023
1521	9927	3.36023
1521	9937	3.36023
1522	1564	1.14963
1522	4598	3.64829
1522	6281	2.3495
1522	7339	2.71843
1522	7354	3.05487
1522	7938	3.42582
1522	8405	3.96999
1523	9810	1.88624
1523	9877	2.2544
1523	9911	2.33003
1523	9941	2.41157
1523	9946	2.58487
1523	9976	2.50684
1523	9982	2.72474
1524	5763	1.68595
1524	6081	1.11033
1524	7174	2.31448
1524	7226	2.1286
1524	7888	2.85536
1524	8901	4.12248
1524	9090	4.13699
1525	2927	1.49484
1525	5056	2.57079
1525	5941	3.27257
1525	6884	3.81424
1525	7830	2.83174
1525	7837	4.23954
1526	7177	2.4518
1526	7685	2.81008
1526	7911	3.08609
1526	7963	2.95874
1526	9324	4.57261
1526	9425	1.2615
1527	7577	1.09797
1527	8018	0.0739907
1527	9587	2.47575
1527	9881	3.43704
1527	9915	3.56056
1527	9927	3.56056
1527	9937	3.56056
1528	3637	1.68433
1528	3810	1.72115
1528	4294	1.46053
1528	5665	2.05088
1528	7164	3.19709
1528	7206	3.27799
1528	7559	3.27626
1529	1791	1.89904
1529	2591	1.84677
1529	4187	2.38792
1529	4651	2.74406
1529	6083	3.14182
1529	7845	2.47849
1529	7969	4.64862
1530	5550	0.0837174
1530	6464	0.195966
1530	8275	2.08494
1530	8757	2.98583
1530	9201	3.65792
1530	9254	3.95169
1530	9289	3.70819
1531	2693	2.26274
1531	4713	1.38493
1531	5758	0.839586
1531	8209	3.24137
1531	8333	3.31221
1531	8916	3.93686
1531	8978	3.95329
1532	6988	0.622231
1532	7650	1.21337
1532	8231	1.36996
1532	8782	2.57725
1532	9000	2.81381
1532	9484	3.87137
1532	9686	4.20023
1533	8114	0.315822
1533	8321	0.465349
1533	8623	3.20762
1533	9691	3.6419
1533	9758	3.89255
1533	9769	3.85952
1533	9940	4.49333
1534	5233	1.48301
1534	6138	1.79724
1534	7059	2.67105
1534	7539	2.9363
1534	8260	3.83746
1534	8315	3.94318
1534	8879	2.27679
1535	7850	1.34639
1535	8320	2.03458
1535	8467	2.13051
1535	8791	2.34947
1535	9060	2.7266
1535	9155	2.96648
1535	9273	3.1142
1536	7281	0.153216
1536	9170	2.23658
1536	9429	3.30465
1536	9542	3.34387
1536	9547	3.52492
1536	9706	4.10354
1537	7768	0.16685
1537	9052	2.00716
1537	9232	2.2039
1537	9367	2.63798
1537	9436	2.91548
1537	9477	3.37632
1537	9584	3.37441
1538	2959	1.85056
1538	5458	1.97408
1538	6895	2.81534
1538	8610	4.57119
1538	8764	4.91077
1539	2747	1.19764
1539	4256	1.93081
1539	6675	2.83864
1539	7403	3.11273
1539	7651	3.31041
1539	7780	3.35284
1540	2018	2.26274
1540	7015	2.89439
1540	8249	3.9941
1540	8650	4.36723
1540	8785	4.24083
1541	4526	0.925333
1541	6676	2.03701
1541	7895	4.8117
1541	8362	3.2352
1541	8601	3.25887
1541	8772	3.62074
1541	8876	3.59108
1542	8587	0.918404
1542	9383	2.33219
1542	9518	2.42024
1542	9793	3.38203
1542	9913	3.72612
1542	9937	2.11386
1542	9944	3.88926
1543	4960	2.46497
1543	5490	1.61705
1543	6134	1.93558
1543	7655	3.00383
1543	8197	3.20656
1543	9156	4.44024
1543	9326	0.618497
1544	9645	2.06279
1544	9698	2.1969
1544	9892	3.05684
1544	9898	3.12189
1544	9908	3.02008
1544	9917	3.21312
1545	4299	1.81284
1545	4764	1.88444
1545	5812	2.3953
1545	6301	2.84461
1545	7599	3.41125
1545	8120	1.28515
1545	8622	4.3198
1546	3889	3.16228
1546	8533	0.474267
1546	8987	1.66753
1546	9583	3.39633
1546	9615	3.17534
1546	9829	3.87922
1546	9860	4.076
1547	3585	1.87197
1547	3913	2.03792
1547	4520	2.24272
1547	7799	3.51726
1547	7860	3.57173
1547	8270	3.91059
1548	7292	0.115963
1548	9495	2.28493
1548	9523	2.43909
1548	9534	2.59349
1548	9569	2.4645
1548	9696	3.04673
1548	9875	3.72354
1549	2917	0.0597877
1549	7310	1.12313
1549	8993	3.54402
1549	9263	3.85114
1549	9264	3.95316
1549	9362	4.137
1550	4025	3.16228
1550	9647	2.12184
1550	9727	2.40751
1550	9761	2.65192
1550	9843	3.01572
1550	9887	3.03741
1550	9943	3.43501
1551	2426	2.26274
1551	9684	1.83771
1551	9938	2.7344
1551	9955	2.97542
1551	9956	2.88396
1551	9987	3.10999
1551	9995	3.13182
1552	2934	1.67448
1552	4974	1.86193
1552	5106	2.11461
1552	5315	1.94566
1552	5963	2.27263
1552	7434	3.1087
1552	8090	3.69023
1553	3024	1.5239
1553	6566	2.25296
1553	6570	2.00482
1553	6735	2.38966
1553	6919	2.40432
1553	8023	2.98161
1553	8286	3.11096
1554	2064	0.000704754
1554	4136	1.44347
1554	4715	1.1479
1554	9021	3.07903
1554	9058	2.91336
1554	9508	3.94478
1554	9639	4.13899
1555	1805	2.26274
1555	2822	0.236485
1555	5919	0.965992
1555	8757	3.27636
1555	9201	3.94846
1555	9254	4.24223
1555	9289	3.99873
1556	6185	1.80743
1556	7536	2.33883
1556	8153	2.89934
1556	8291	3.12188
1556	8475	3.15555
1556	8490	3.3452
1556	8663	3.19916
1557	2562	1.44063
1557	6324	2.72839
1557	6946	2.17966
1557	7706	3.28751
1557	8605	3.67589
1557	8968	4.30545
1558	4192	2.55128
1558	4430	2.65416
1558	4476	2.59586
1558	6198	3.07412
1558	6453	3.52808
1558	9695	3.90646
1559	6860	2.98137
1559	7502	1.71002
1559	7988	2.1739
1559	8515	2.77628
1559	8654	3.06877
1559	8841	3.30969
1559	8859	3.40145
1559	9302	3.92456
1560	7051	0.281985
1560	8696	2.34078
1560	8891	2.82672
1560	9023	1.57231
1560	9290	3.77555
1560	9364	3.48076
1560	9387	3.68498
1560	9505	3.9739
1561	6210	0.63054
1561	7841	1.80016
1561	8498	2.25195
1561	8826	2.91493
1561	8941	3.17252
1561	9264	3.6282
1561	9362	3.81204
1561	9640	4.40629
1562	6885	2.25291
1562	8370	1.27741
1562	9282	2.54042
1562	9397	3.04904
1562	9480	3.37885
1562	9490	3.36038
1562	9491	3.30159
1562	9562	3.45697
1563	5705	0.164759
1563	9265	2.12768
1563	9423	2.47568
1563	9440	2.50515
1563	9516	2.7649
1563	9577	3.1169
1563	9791	3.60572
1563	9807	3.60445
1564	1777	0.942034
1564	6282	2.64857
1564	6605	2.48078
1564	6891	2.74753
1564	7296	3.39341
1564	7339	3.14767
1564	7938	3.85506
1565	4272	3.16228
1565	6029	0.375308
1565	8165	2.17672
1565	8681	3.15302
1565	9045	3.41033
1565	9142	3.49425
1565	9258	3.77599
1565	9361	3.97905
1566	3659	1.64722
1566	3675	1.23107
1566	6565	3.20498
1566	6685	3.14188
1566	6963	3.4592
1566	7456	3.73699
1566	7836	3.94333
1566	8018	2.0532
1567	2308	1.66233
1567	2562	1.97668
1567	5566	2.36826
1567	5697	2.42792
1567	6324	3.26444
1567	7171	2.12692
1567	7706	3.82356
1567	8968	4.8415
1568	7636	3.0535
1568	9386	1.34437
1568	9646	2.47378
1568	9712	2.83521
1568	9747	2.92662
1568	9855	3.38111
1568	9923	3.64761
1568	9971	3.78977
1569	8187	2.58935
1569	9546	1.87867
1569	9606	2.05609
1569	9729	2.6706
1569	9799	3.03313
1569	9912	3.51368
1569	9934	3.49162
1569	9997	3.73442
1570	4314	1.24252
1570	4759	2.20766
1570	5032	1.74582
1570	5101	1.71174
1570	7335	2.98873
1570	7433	3.10476
1570	7996	3.49273
1570	8289	3.8707
1571	2702	2.26274
1571	3721	1.47694
1571	4898	1.49498
1571	6001	1.80698
1571	8187	3.72101
1571	8196	3.52589
1571	8639	4.17919
1571	8737	4.15968
1572	3879	1.40847
1572	4183	1.52266
1572	4890	2.27308
1572	6451	2.09965
1572	6900	2.72207
1572	7263	3.13298
1572	7991	3.51485
1572	8336	3.69092
1573	8840	2.23818
1573	8880	2.22311
1573	8956	2.42624
1573	9022	2.60134
1573	9064	2.58159
1573	9119	2.76478
1573	9122	2.76478
1573	9141	2.76478
1574	2249	1.80654
1574	2776	2.07696
1574	3161	2.35142
1574	5678	2.55392
1574	5888	2.59442
1574	6181	2.69824
1574	6549	2.84375
1574	7085	3.43944
1575	1744	1.61684
1575	2130	1.91832
1575	2178	2.26274
1575	4196	2.15436
1575	5013	2.57459
1575	6140	2.81769
1575	8417	4.38613
1575	8566	4.89673
1576	2218	2.38701
1576	2503	2.08521
1576	3806	2.90486
1576	4081	2.48448
1576	4476	2.74626
1576	4488	3.64829
1576	6470	3.61896
1576	7465	4.1379
1577	6630	0.648583
1577	7729	0.907543
1577	8497	1.92501
1577	9136	3.08852
1577	9462	4.08814
1577	9700	4.72935
1577	9714	5.21382
1577	9789	4.97754
1578	7555	0.144161
1578	9286	2.26829
1578	9632	3.12754
1578	9728	3.08375
1578	9914	3.92564
1578	9916	3.86957
1578	9972	3.94791
1579	1984	0.725005
1579	3671	1.05583
1579	7147	2.86813
1579	7326	2.20488
1579	8672	4.22797
1579	8901	4.63417
1579	9090	4.64869
1580	3419	1.47588
1580	4436	1.83027
1580	5050	2.17201
1580	6128	2.44783
1580	6920	2.96297
1580	7605	3.72091
1580	8514	4.4575
1581	9225	1.16678
1581	9636	2.69167
1581	9726	2.92108
1581	9743	2.99501
1581	9854	3.43637
1581	9870	3.57813
1581	9903	3.57812
1581	9956	4.32897
1582	2236	0.14665
1582	5372	0.731484
1582	7404	2.06936
1582	7499	2.16026
1582	8182	2.98818
1582	8947	4.01057
1582	8984	3.97499
1582	9082	4.28318
1583	6287	0.58824
1583	8397	0.903994
1583	8930	2.56471
1583	9534	3.48327
1583	9696	3.93652
1583	9786	6.3644
1583	9834	4.27463
1583	9875	4.61332
1584	7553	2.08394
1584	7875	2.63426
1584	7987	1.90442
1584	8262	2.7517
1584	8393	3.09916
1584	8414	3.08482
1584	8504	3.28427
1584	8564	3.42651
1585	3171	0.851541
1585	4020	1.13778
1585	7538	1.1227
1585	8333	4.0612
1585	8366	3.90217
1585	8916	4.68584
1585	8978	4.70228
1586	5614	0.00171694
1586	7039	1.73127
1586	8346	2.82693
1586	8698	3.20996
1586	8846	3.35899
1586	9006	3.48083
1586	9014	3.74393
1586	9099	3.74232
1587	8168	1.5491
1587	8232	1.65938
1587	8445	1.89363
1587	8816	2.49447
1587	9137	3.56817
1587	9493	4.24727
1587	9520	3.74951
1587	9708	4.95267
1588	6681	0.559846
1588	8785	4.70763
1588	9239	2.30827
1588	9461	3.00641
1588	9550	3.33813
1588	9695	3.50527
1588	9751	3.75866
1588	9818	3.88809
1589	5738	2.19009
1589	6656	2.57396
1589	6829	2.97622
1589	6887	2.83492
1589	7420	2.86096
1589	7604	3.29001
1589	8065	3.6385
1589	9542	2.27865
1590	5499	0.289732
1590	6582	1.95765
1590	7570	0.849465
1590	8690	2.64342
1590	9111	3.30176
1590	9470	4.0317
1590	9642	4.53591
1590	9739	4.71425
1591	1713	1.97063
1591	4670	2.56915
1591	5321	2.21825
1591	5588	1.36181
1591	6250	2.93744
1591	6928	3.37436
1591	7165	3.28721
1591	7693	4.00763
1592	5116	1.35046
1592	6030	1.90928
1592	6469	5.80948
1592	7355	2.96172
1592	8022	3.38694
1592	8100	3.31943
1592	8469	3.71842
1592	8476	3.71842
1593	5829	1.69464
1593	5846	4.68722
1593	6726	1.99786
1593	7334	2.56489
1593	7886	2.70171
1593	8630	3.48782
1593	8738	3.76655
1593	9039	4.15121
1594	4029	2.46303
1594	4124	2.64709
1594	5021	2.69261
1594	6894	3.56054
1594	6955	2.19935
1594	7830	4.33365
1595	5472	0.293463
1595	6487	2.30591
1595	7665	1.34065
1595	8116	1.56581
1595	9459	3.97628
1595	9599	4.31587
1595	9652	4.38603
1595	9658	4.48657
1596	3965	0.218997
1596	5528	0.632347
1596	7471	1.9011
1596	8796	3.16275
1596	8835	3.51053
1596	8836	3.27703
1596	9110	3.87705
1596	9120	3.78487
1597	3319	0.355596
1597	4765	0.818723
1597	7993	1.83232
1597	8551	3.5931
1597	8705	3.60874
1597	8928	3.94681
1597	8989	3.99224
1597	9067	4.04945
1598	9649	1.81918
1598	9848	2.53327
1598	9902	2.64904
1598	9920	2.94576
1598	9942	3.01414
1598	9965	3.01537
1598	9977	3.04561
1598	9996	3.1889
1599	5641	1.88108
1599	9047	0.867021
1599	9527	2.57414
1599	9564	2.65191
1599	9614	2.79487
1599	9734	3.24491
1599	9867	3.90041
1599	9988	4.33333
1600	3936	0.0566233
1600	4836	0.334571
1600	7530	2.44539
1600	7795	1.85188
1600	8215	2.93412
1600	9476	4.63723
1600	9578	4.85564
1600	9633	5.1011
1601	6505	1.20857
1601	7502	1.99396
1601	8075	2.64777
1601	8700	3.11723
1601	8704	3.50325
1601	8859	3.68539
1601	9302	4.2085
1601	9876	3.73582
1602	3783	3.16228
1602	8851	0.564155
1602	9717	3.03615
1602	9771	3.08625
1602	9794	3.15259
1602	9836	3.45843
1602	9893	3.53055
1602	9905	3.53688
1603	2002	0.131477
1603	6798	2.21373
1603	8276	3.77593
1603	8761	4.49955
1603	9035	4.77477
1603	9068	4.82831
1603	9811	2.78657
1604	7050	0.193971
1604	9354	2.63718
1604	9452	2.60898
1604	9465	2.44652
1604	9713	3.31827
1604	9749	3.56733
1604	9891	3.86567
1604	9980	4.36413
1605	2130	1.58106
1605	4482	1.885
1605	5013	2.23733
1605	5062	2.73053
1605	6079	2.82452
1605	7442	3.3224
1605	8417	4.04887
1605	8566	4.55947
1606	6125	1.60812
1606	7785	2.80159
1606	7876	3.02234
1606	7942	3.03696
1606	7967	3.04222
1606	8015	3.25985
1606	8387	3.5936
1606	8944	3.27206
1607	3144	2.7
1607	3590	1.71916
1607	6728	2.14361
1607	7607	3.30042
1607	8326	3.70623
1607	8595	4.32263
1607	8790	4.5376
1608	7262	0.302672
1608	9268	2.16044
1608	9499	2.58186
1608	9588	3.66069
1608	9821	3.52286
1608	9839	3.70843
1608	9949	4.04615
1608	9951	4.0461
1609	9664	1.75116
1609	9780	2.29438
1609	9795	2.28376
1609	9798	2.45168
1609	9861	2.6222
1609	9871	2.84513
1609	9929	2.98616
1609	9945	3.13769
1610	2938	1.56971
1610	3577	1.24364
1610	4951	2.00168
1610	5741	2.49586
1610	7912	4.05121
1610	8219	4.32234
1610	8501	4.68024
1610	9583	5.15126
1611	8203	1.72948
1611	8268	1.84687
1611	8691	2.60728
1611	8970	3.21242
1611	9016	3.31682
1611	9269	3.79212
1611	9281	3.85972
1612	5329	0.304818
1612	7818	4.02237
1612	8792	1.90577
1612	9175	3.15715
1612	9198	2.93815
1612	9550	3.78056
1612	9695	3.9477
1612	9818	4.33052
1613	3095	0.334014
1613	6226	1.22539
1613	7882	2.91964
1613	8569	3.48953
1613	8582	2.60597
1613	8959	3.82002
1613	9015	3.805
1613	9555	4.77109
1614	2107	1.21133
1614	2177	1.41121
1614	2661	1.47658
1614	5684	2.44046
1614	6006	2.94908
1614	7107	3.3164
1614	7245	3.61806
1614	7926	3.94155
1615	2590	1.25462
1615	3459	1.72833
1615	5982	3.09498
1615	6747	3.15341
1615	7033	3.05487
1615	7598	3.57803
1615	7623	3.71286
1615	7640	3.84243
1616	4999	1.69849
1616	5238	1.2946
1616	6456	2.29841
1616	7154	2.59088
1616	8570	3.99206
1616	8665	4.01479
1616	9228	4.47546
1616	9450	4.63194
1617	2501	0.895378
1617	5724	0.411675
1617	7848	1.16817
1617	8513	4.6009
1617	9024	3.62552
1617	9131	3.73875
1617	9731	5.26552
1617	9746	5.2596
1618	4592	0.482505
1618	5520	1.85195
1618	5797	0.906443
1618	8262	3.41756
1618	8393	3.76501
1618	8414	3.75067
1618	8504	3.95012
1618	8564	4.09236
1619	5211	0.0242292
1619	5980	0.613754
1619	8559	1.70736
1619	9301	2.8443
1619	9407	3.37428
1619	9524	3.6152
1619	9629	3.90908
1619	9723	4.30237
1620	9063	1.68716
1620	9693	2.4631
1620	9735	2.64717
1620	9760	2.82115
1620	9782	2.80474
1620	9827	2.96099
1620	9880	3.33702
1620	9886	3.33699
1621	9297	2.04938
1621	9316	2.1356
1621	9317	2.05367
1621	9394	2.40173
1621	9466	2.54988
1621	9511	2.68025
1621	9681	3.23398
1621	9701	3.26087
1622	8183	0.207162
1622	9012	1.3409
1622	9073	1.45958
1622	9637	3.17037
1622	9707	3.2176
1622	9846	3.36275
1622	9947	3.8294
1622	9964	3.77709
1623	8018	0.125507
1623	9328	1.65085
1623	9380	1.87952
1623	9396	1.88682
1623	9881	3.61291
1623	9915	3.73643
1623	9927	3.73643
1623	9937	3.73643
1624	4162	3.16228
1624	6834	1.82531
1624	8010	2.46864
1624	8167	3.03907
1624	8439	3.03238
1624	8516	3.19529
1624	8663	3.26229
1624	8907	3.54169
1625	7820	0.042425
1625	8775	0.762607
1625	8994	1.53101
1625	9168	1.7778
1625	9611	3.23161
1625	9882	4.18517
1625	9933	4.23902
1625	9979	4.59719
1626	4203	0.0256225
1626	6586	1.44809
1626	8594	2.44249
1626	8662	2.95546
1626	8827	3.00567
1626	8838	3.14137
1626	9087	3.16851
1626	9489	4.17746
1627	6396	0.0183241
1627	9010	2.64677
1627	9091	2.76449
1627	9133	3.08208
1627	9345	1.7667
1627	9520	3.97996
1627	9522	3.80921
1627	9541	4.06389
1628	8718	0.219151
1628	8738	1.44281
1628	9685	2.77441
1628	9717	3.18078
1628	9771	3.23088
1628	9836	3.60306
1628	9893	3.67518
1628	9905	3.68151
1629	3751	3.16228
1629	5356	1.07354
1629	7004	1.9053
1629	8076	3.12624
1629	8089	3.14825
1629	8362	3.57726
1629	8601	3.60093
1629	8876	3.93315
1630	6795	1.42663
1630	9104	1.4275
1630	9235	1.54618
1630	9483	2.52172
1630	9764	3.57094
1630	9833	3.62564
1630	9841	3.73135
1630	9869	3.94224
1631	4596	2.20616
1631	4625	2.0423
1631	6891	2.4622
1631	7296	3.10807
1631	7339	2.86233
1631	7938	3.56973
1631	8405	4.11389
1631	9345	1.7667
1632	8372	4.56599
1632	9711	0.485316
1632	9848	2.98279
1632	9902	3.09856
1632	9920	3.39528
1632	9942	3.46367
1632	9952	3.4675
1632	9977	3.49514
1633	2025	0.624105
1633	6939	1.90614
1633	7082	2.01462
1633	8106	3.21468
1633	8641	3.90758
1633	8749	4.25229
1633	9197	4.44526
1633	9893	2.32408
1634	3155	1.62868
1634	4921	1.87526
1634	5145	2.05211
1634	5801	2.07662
1634	6803	2.85374
1634	7230	3.14237
1634	7699	3.27745
1634	7861	3.45843
1635	1673	1.72095
1635	3630	1.77231
1635	3736	2.0446
1635	5720	2.91986
1635	5898	2.88672
1635	6867	3.62234
1635	7228	3.41799
1636	3690	2.16569
1636	4005	2.49869
1636	5557	2.54847
1636	6689	3.01318
1636	6992	3.24218
1636	7097	3.53008
1636	7426	3.36637
1636	9090	2.56659
1637	2167	2.26274
1637	3296	1.14056
1637	3688	1.60816
1637	6113	2.73567
1637	6787	3.12306
1637	6911	3.39679
1637	8050	4.32817
1637	8113	4.03225
1638	3158	2.14227
1638	5669	2.56879
1638	5859	2.86959
1638	6647	3.06513
1638	6909	2.91118
1638	7153	3.11227
1638	7901	3.69546
1639	3924	2.62972
1639	4063	2.45447
1639	5297	3.25419
1639	5609	3.05044
1639	5754	2.9019
1640	8999	2.06021
1640	9398	2.92668
1640	9492	3.21669
1640	9592	3.53225
1640	9721	3.76578
1640	9777	3.94034
1640	9855	2.39978
1641	3483	1.86541
1641	3897	2.13853
1641	4891	1.92134
1641	6085	1.89784
1641	6892	3.19706
1641	7362	3.54031
1641	7491	3.60564
1641	8243	4.09639
1642	1680	0.869805
1642	4111	1.87
1642	5016	2.77815
1642	6118	2.56144
1642	7104	3.38722
1642	8646	4.30154
1642	8805	4.59652
1642	9110	2.64858
1643	4519	1.42808
1643	4553	0.251393
1643	6142	1.07834
1643	7739	2.47063
1643	8745	3.62653
1643	8885	3.69324
1643	8982	3.88323
1643	9018	3.93324
1644	6072	1.04947
1644	9233	1.4352
1644	9445	2.36023
1644	9510	2.50663
1644	9559	2.71861
1644	9649	2.98028
1644	9963	4.18723
1644	9975	4.19212
1645	3695	0.115459
1645	6176	0.48662
1645	7530	1.91947
1645	8215	2.4082
1645	8301	2.41871
1645	9476	4.11131
1645	9578	4.32972
1645	9633	4.57518
1646	8563	0.24227
1646	8743	0.266699
1646	9573	2.45268
1646	9720	2.96859
1646	9830	3.23616
1646	9921	3.71881
1646	9931	3.75688
1646	9939	3.72728
1647	3018	0.0663244
1647	8538	1.79992
1647	8980	2.40374
1647	9201	2.66129
1647	9501	3.40162
1647	9678	3.9115
1647	9831	4.27707
1647	9859	4.50472
1648	4760	3.64829
1648	7370	0.275612
1648	7419	0.486417
1648	9096	3.47971
1648	9133	3.37904
1648	9520	4.27693
1648	9522	4.10617
1648	9541	4.36085
1649	1986	1.18406
1649	2250	1.32751
1649	3900	3.16228
1649	4465	2.36752
1649	6896	2.97138
1649	7784	3.97549
1649	7972	4.00273
1649	8558	4.53597
1650	4012	1.71345
1650	5653	2.57998
1650	6649	2.97539
1650	6732	3.00104
1650	6841	1.54686
1650	8426	4.30519
1650	8689	4.53536
1651	2701	2.26274
1651	3292	2.23584
1651	3520	1.79072
1651	3889	2.22271
1651	5014	2.98931
1651	6455	3.0267
1651	7229	3.93386
1651	7950	4.16553
1652	3665	0.843778
1652	4185	1.44391
1652	5067	1.8908
1652	5864	4.68722
1652	8026	3.53495
1652	8141	3.57783
1652	8728	4.37956
1652	9003	4.69385
1653	2165	0.700093
1653	4508	1.74357
1653	5292	0.286502
1653	5956	1.09099
1653	6227	0.487534
1653	8495	4.06706
1653	9208	5.09857
1653	9970	6.89033
1654	5362	1.7203
1654	6413	2.43294
1654	7365	2.08642
1654	8162	3.14576
1654	8734	3.82406
1654	9074	4.24108
1654	9143	4.08184
1655	3721	3.16228
1655	8241	1.88172
1655	8613	2.15105
1655	9062	3.26536
1655	9078	2.9637
1655	9101	3.17361
1655	9230	3.56166
1655	9253	3.36904
1656	5112	4.15692
1656	5767	1.87671
1656	6156	2.45007
1656	6918	2.55616
1656	7218	2.75868
1656	8009	3.553
1656	8143	3.39056
1656	8449	3.77949
1657	7045	0.0335029
1657	8338	1.08514
1657	8951	2.58899
1657	9081	2.93653
1657	9246	3.08023
1657	9300	3.15152
1657	9414	3.26274
1657	9688	4.23019
1658	5755	2.27756
1658	6724	2.42363
1658	7120	2.55705
1658	7678	2.91071
1658	7689	1.35698
1658	7997	3.27355
1658	8401	3.39981
1658	8466	3.52236
1659	6273	1.49695
1659	6341	1.56029
1659	6413	2.34929
1659	8162	3.06211
1659	8734	3.74041
1659	9074	4.15743
1659	9143	3.99819
1660	9238	2.00852
1660	9259	0.961648
1660	9303	1.02191
1660	9901	3.46455
1660	9925	3.52032
1660	9968	3.75577
1660	9974	3.74341
1660	9999	3.90718
1661	2290	2.26274
1661	6510	2.27114
